Format Version,1.23,Take Name,MS024MPT002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-28 07.19.03.752 PM,Total Frames in Take,6663,Total Exported Frames,6663,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ail_R,ail_R,ail_R,ail_R,ail_R,ail_R,ail_L,ail_L,ail_L,ail_L,ail_L,ail_L
,ID,"D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
37,0.308333,-0.675109,-1.846741,-12.785302,-0.141815,0.242286,-0.003370,0.349872,0.156920,-1.069289,-0.437175,0.195739,0.378255,-0.567522,-0.146927,2.779544,-0.427375,0.202980,-0.389160
38,0.316667,-0.665698,-1.844546,-12.782757,-0.141831,0.242287,-0.003380,0.372688,0.143042,-1.154753,-0.437168,0.195714,0.378288,-0.572383,-0.087637,2.777204,-0.427493,0.202963,-0.389142
39,0.325000,-0.625668,-1.841461,-12.753070,-0.141829,0.242216,-0.003356,0.372345,0.143920,-1.156126,-0.437169,0.195708,0.378312,-0.352049,-0.142150,3.333525,-0.427354,0.202883,-0.389266
40,0.333333,-0.666505,-1.846353,-12.784892,-0.141834,0.242283,-0.003363,0.359789,0.142254,-1.126092,-0.437165,0.195712,0.378301,-0.368543,-0.081081,3.291695,-0.427460,0.202854,-0.389255
41,0.341667,-0.669683,-1.847961,-12.789310,-0.141817,0.242306,-0.003377,0.362396,0.144730,-1.136926,-0.437171,0.195703,0.378298,-0.546561,-0.146808,2.819921,-0.427379,0.202985,-0.389162
42,0.350000,-0.622102,-1.847987,-12.752879,-0.141796,0.242225,-0.003349,0.352651,0.146254,-1.113864,-0.437175,0.195713,0.378296,-0.563651,-0.148257,2.787095,-0.427378,0.202985,-0.389163
43,0.358333,-0.667919,-1.847222,-12.788380,-0.141819,0.242299,-0.003369,0.356274,0.156432,-1.076178,-0.437173,0.195733,0.378248,-0.594449,-0.095812,2.667865,-0.427508,0.202916,-0.389163
44,0.366667,-0.668011,-1.843499,-12.784451,-0.141822,0.242304,-0.003384,0.364344,0.140519,-1.138982,-0.437160,0.195706,0.378292,-0.583481,-0.086321,2.758100,-0.427484,0.202963,-0.389150
45,0.375000,-0.670061,-1.848184,-12.788673,-0.141828,0.242287,-0.003379,0.371123,0.144558,-1.151402,-0.437171,0.195701,0.378303,-0.353449,-0.147274,3.302514,-0.427335,0.202878,-0.389256
46,0.383333,-0.633661,-1.835690,-12.758175,-0.141824,0.242230,-0.003355,0.358685,0.153144,-1.089810,-0.437179,0.195731,0.378250,-0.477994,-0.144040,2.906825,-0.427368,0.203045,-0.389104
47,0.391667,-0.665192,-1.848811,-12.787452,-0.141824,0.242292,-0.003389,0.363216,0.143596,-1.133698,-0.437170,0.195696,0.378289,-0.472796,-0.144466,2.917385,-0.427365,0.203033,-0.389105
48,0.400000,-0.614496,-1.844869,-12.749306,-0.141828,0.242227,-0.003364,0.365291,0.142696,-1.132855,-0.437169,0.195699,0.378300,-0.550682,-0.154677,2.811311,-0.427362,0.202983,-0.389180
49,0.408333,-0.616363,-1.828815,-12.748942,-0.141765,0.242211,-0.003323,0.356585,0.147866,-1.120706,-0.437169,0.195704,0.378288,-0.560801,-0.151138,2.790624,-0.427362,0.202990,-0.389177
50,0.416667,-0.667975,-1.845594,-12.778800,-0.141832,0.242284,-0.003400,0.247862,0.134121,-0.847354,-0.437209,0.195635,0.378311,-0.370141,-0.143744,3.070959,-0.427342,0.203113,-0.389063
51,0.425000,-0.618504,-1.845647,-12.748979,-0.141829,0.242222,-0.003366,0.360339,0.144896,-1.128391,-0.437169,0.195709,0.378311,-0.551859,-0.144964,2.808638,-0.427383,0.202997,-0.389163
52,0.433333,-0.624684,-1.842914,-12.753722,-0.141831,0.242222,-0.003346,0.371172,0.145061,-1.136556,-0.437176,0.195696,0.378306,-0.352744,-0.150245,3.295864,-0.427346,0.202876,-0.389261
53,0.441667,-0.656858,-1.853165,-12.777335,-0.141826,0.242278,-0.003386,0.366877,0.146987,-1.139328,-0.437165,0.195695,0.378310,-0.570012,-0.149313,2.760634,-0.427375,0.202979,-0.389164
54,0.450000,-0.663240,-1.847544,-12.784641,-0.141819,0.242285,-0.003374,0.368686,0.146732,-1.153136,-0.437169,0.195708,0.378308,-0.548818,-0.150576,2.811045,-0.427374,0.202977,-0.389165
55,0.458333,-0.620456,-1.843692,-12.749248,-0.141828,0.242224,-0.003357,0.372189,0.148884,-1.166220,-0.437169,0.195712,0.378312,-0.371977,-0.081132,3.297553,-0.427459,0.202851,-0.389245
56,0.466667,-0.667113,-1.847581,-12.789416,-0.141817,0.242296,-0.003389,0.372859,0.148194,-1.163149,-0.437166,0.195697,0.378300,-0.557197,-0.150312,2.794787,-0.427383,0.202969,-0.389155
57,0.475000,-0.660311,-1.850605,-12.783208,-0.141826,0.242289,-0.003382,0.364843,0.149592,-1.144382,-0.437171,0.195697,0.378311,-0.553239,-0.149409,2.810181,-0.427385,0.202970,-0.389167
58,0.483333,-0.618791,-1.848162,-12.754019,-0.141794,0.242213,-0.003344,0.370548,0.149213,-1.159991,-0.437176,0.195703,0.378314,-0.373694,-0.083695,3.291806,-0.427464,0.202847,-0.389268
59,0.491667,-0.621172,-1.847273,-12.759952,-0.141838,0.242227,-0.003358,0.376002,0.146562,-1.158873,-0.437168,0.195707,0.378303,-0.557073,-0.148663,2.806045,-0.427374,0.202979,-0.389164
60,0.500000,-0.665748,-1.853335,-12.789864,-0.141823,0.242286,-0.003382,0.372188,0.149215,-1.158880,-0.437178,0.195705,0.378293,-0.566834,-0.086635,2.799329,-0.427491,0.202957,-0.389142
61,0.508333,-0.666418,-1.852025,-12.784754,-0.141828,0.242281,-0.003372,0.381281,0.146189,-1.160478,-0.437170,0.195707,0.378312,-0.560489,-0.088086,2.829826,-0.427486,0.202963,-0.389145
62,0.516667,-0.665934,-1.855993,-12.784245,-0.141769,0.242290,-0.003373,0.379826,0.151632,-1.169253,-0.437167,0.195702,0.378306,-0.568988,-0.086050,2.799016,-0.427490,0.202954,-0.389154
63,0.525000,-0.664445,-1.852583,-12.794228,-0.141829,0.242295,-0.003399,0.368635,0.141425,-1.136327,-0.437171,0.195700,0.378306,-0.561457,-0.085317,2.812588,-0.427487,0.202960,-0.389151
64,0.533333,-0.661573,-1.850227,-12.781791,-0.141829,0.242288,-0.003385,0.377458,0.146453,-1.158528,-0.437163,0.195705,0.378300,-0.286898,-0.143056,3.395172,-0.427331,0.202929,-0.389208
65,0.541667,-0.721545,-1.870067,-12.835153,-0.141834,0.242384,-0.003438,0.370054,0.146213,-1.149794,-0.437173,0.195701,0.378311,-0.362884,-0.082731,3.306711,-0.427457,0.202858,-0.389248
66,0.550000,-0.673292,-1.849807,-12.787251,-0.141823,0.242287,-0.003386,0.370487,0.145582,-1.141980,-0.437174,0.195692,0.378311,-0.164214,-0.142296,3.590266,-0.427313,0.202996,-0.389162
67,0.558333,-0.663382,-1.854231,-12.791858,-0.141817,0.242287,-0.003379,0.341283,0.152919,-1.049499,-0.437175,0.195714,0.378268,-0.375890,-0.082945,3.281201,-0.427456,0.202849,-0.389253
68,0.566667,-0.662645,-1.849702,-12.784724,-0.141820,0.242288,-0.003382,0.365045,0.143749,-1.142170,-0.437168,0.195707,0.378304,-0.160059,-0.140222,3.577296,-0.427322,0.203001,-0.389153
69,0.575000,-0.659027,-1.851095,-12.789725,-0.141825,0.242288,-0.003383,0.362843,0.142650,-1.123765,-0.437167,0.195698,0.378305,-0.552740,-0.151491,2.803410,-0.427381,0.202971,-0.389155
70,0.583333,-0.623053,-1.845362,-12.754568,-0.141829,0.242223,-0.003360,0.372242,0.143187,-1.151720,-0.437167,0.195698,0.378302,-0.343372,-0.147733,3.327072,-0.427332,0.202870,-0.389258
71,0.591667,-0.619077,-1.845715,-12.766062,-0.141819,0.242231,-0.003355,0.365461,0.143523,-1.140262,-0.437166,0.195700,0.378296,-0.388521,-0.086783,3.180110,-0.427463,0.202804,-0.389260
72,0.600000,-0.660314,-1.853268,-12.785661,-0.141781,0.242284,-0.003370,0.353347,0.142556,-1.109464,-0.437165,0.195698,0.378301,-0.551284,-0.083203,2.831182,-0.427465,0.202948,-0.389154
73,0.608333,-0.664806,-1.854348,-12.788698,-0.141822,0.242293,-0.003388,0.373384,0.146729,-1.150616,-0.437171,0.195687,0.378309,-0.355116,-0.082887,3.322612,-0.427457,0.202847,-0.389242
74,0.616667,-0.658935,-1.853790,-12.792047,-0.141777,0.242302,-0.003374,0.365130,0.146498,-1.138461,-0.437166,0.195710,0.378306,-0.362289,-0.084988,3.311159,-0.427441,0.202852,-0.389251
75,0.625000,-0.659486,-1.851776,-12.787700,-0.141823,0.242296,-0.003389,0.361852,0.143171,-1.126878,-0.437162,0.195709,0.378309,-0.546144,-0.150123,2.827274,-0.427362,0.202972,-0.389157
76,0.633333,-0.667560,-1.855069,-12.801054,-0.141770,0.242302,-0.003377,0.367071,0.146435,-1.141639,-0.437170,0.195705,0.378302,-0.543106,-0.075663,2.848094,-0.427491,0.202965,-0.389145
77,0.641667,-0.664357,-1.847087,-12.788739,-0.141777,0.242295,-0.003365,0.372434,0.146428,-1.147998,-0.437174,0.195701,0.378312,-0.273894,-0.138422,3.422560,-0.427325,0.202936,-0.389198
78,0.650000,-0.661294,-1.851987,-12.789562,-0.141810,0.242297,-0.003379,0.372928,0.142196,-1.151265,-0.437156,0.195708,0.378315,-0.172584,-0.133337,3.560942,-0.427315,0.203004,-0.389154
79,0.658333,-0.661032,-1.850498,-12.792858,-0.141822,0.242283,-0.003374,0.360655,0.146780,-1.119172,-0.437168,0.195703,0.378317,-0.171085,-0.135016,3.565021,-0.427318,0.202998,-0.389152
80,0.666667,-0.668599,-1.852728,-12.787121,-0.141772,0.242290,-0.003358,0.369994,0.145970,-1.154161,-0.437164,0.195693,0.378305,-0.571748,-0.088546,2.785695,-0.427487,0.202949,-0.389135
81,0.675000,-0.623018,-1.847180,-12.762324,-0.141786,0.242223,-0.003339,0.362429,0.144897,-1.131224,-0.437163,0.195704,0.378309,-0.369707,-0.084665,3.294641,-0.427461,0.202848,-0.389245
82,0.683333,-0.628134,-1.841313,-12.754362,-0.141822,0.242224,-0.003352,0.349348,0.141759,-1.104792,-0.437166,0.195697,0.378308,-0.279820,-0.136769,3.405951,-0.427330,0.202921,-0.389179
83,0.691667,-0.667690,-1.843536,-12.785820,-0.141822,0.242292,-0.003385,0.365682,0.146688,-1.143597,-0.437162,0.195697,0.378310,-0.562116,-0.146494,2.799422,-0.427388,0.202956,-0.389149
84,0.700000,-0.612578,-1.849340,-12.755177,-0.141818,0.242220,-0.003368,0.355431,0.146897,-1.124053,-0.437169,0.195681,0.378303,-0.583816,-0.086752,2.775765,-0.427477,0.202953,-0.389148
85,0.708333,-0.620534,-1.846826,-12.760438,-0.141817,0.242234,-0.003366,0.347475,0.145238,-1.105746,-0.437162,0.195707,0.378302,-0.548207,-0.146533,2.822109,-0.427368,0.202969,-0.389162
86,0.716667,-0.618407,-1.847550,-12.753459,-0.141818,0.242213,-0.003363,0.355642,0.140746,-1.109188,-0.437176,0.195682,0.378310,-0.575874,-0.091593,2.788609,-0.427480,0.202953,-0.389157
87,0.725000,-0.658847,-1.855309,-12.787183,-0.141818,0.242300,-0.003392,0.355816,0.141951,-1.109864,-0.437161,0.195702,0.378306,-0.358114,-0.146488,3.304299,-0.427341,0.202872,-0.389254
