Format Version,1.23,Take Name,MS024MPT009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-29 05.42.21.377 PM,Total Frames in Take,30551,Total Exported Frames,30551,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS
,ID,"D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
156,1.300000,-0.639053,-1.836822,-12.855621,-0.141650,0.242594,-0.003330
157,1.308333,-0.639608,-1.842127,-12.850767,-0.141664,0.242583,-0.003356
158,1.316667,-0.677110,-1.854749,-12.937812,-0.141710,0.242658,-0.003327
159,1.325000,-0.633380,-1.853860,-12.901231,-0.141683,0.242578,-0.003319
160,1.333333,-0.632933,-1.848812,-12.899007,-0.141673,0.242570,-0.003315
161,1.341667,-0.638474,-1.852031,-12.892031,-0.141685,0.242578,-0.003323
162,1.350000,-0.632537,-1.849279,-12.893720,-0.141682,0.242576,-0.003314
163,1.358333,-0.635084,-1.850371,-12.897687,-0.141677,0.242583,-0.003315
164,1.366667,-0.635786,-1.847031,-12.898593,-0.141671,0.242578,-0.003312
165,1.375000,-0.629503,-1.848016,-12.895304,-0.141687,0.242587,-0.003317
166,1.383333,-0.636118,-1.849611,-12.892027,-0.141672,0.242574,-0.003315
167,1.391667,-0.633257,-1.848578,-12.900174,-0.141666,0.242582,-0.003319
168,1.400000,-0.637164,-1.840848,-12.849647,-0.141665,0.242589,-0.003352
169,1.408333,-0.636822,-1.842395,-12.857035,-0.141660,0.242592,-0.003338
170,1.416667,-0.628312,-1.850025,-12.894798,-0.141666,0.242568,-0.003333
171,1.425000,-0.634472,-1.845218,-12.851487,-0.141650,0.242594,-0.003341
172,1.433333,-0.634764,-1.846168,-12.900689,-0.141667,0.242582,-0.003317
173,1.441667,-0.633630,-1.838001,-12.855308,-0.141663,0.242586,-0.003331
174,1.450000,-0.632322,-1.847444,-12.891818,-0.141664,0.242579,-0.003321
175,1.458333,-0.652465,-1.829083,-12.844021,-0.141685,0.242552,-0.003337
176,1.466667,-0.630576,-1.826065,-12.842449,-0.141647,0.242583,-0.003302
177,1.475000,-0.627883,-1.848060,-12.866298,-0.141619,0.242597,-0.003326
178,1.483333,-0.632240,-1.850258,-12.899755,-0.141669,0.242583,-0.003331
179,1.491667,-0.633978,-1.846376,-12.902592,-0.141674,0.242591,-0.003329
180,1.500000,-0.638093,-1.848730,-12.893135,-0.141664,0.242573,-0.003330
181,1.508333,-0.638852,-1.848412,-12.904246,-0.141681,0.242578,-0.003321
182,1.516667,-0.630503,-1.853228,-12.903657,-0.141680,0.242591,-0.003328
183,1.525000,-0.637059,-1.853692,-12.898368,-0.141683,0.242589,-0.003324
184,1.533333,-0.675621,-1.857566,-12.940550,-0.141702,0.242670,-0.003338
185,1.541667,-0.681140,-1.860270,-12.940101,-0.141703,0.242670,-0.003341
186,1.550000,-0.634549,-1.852720,-12.903437,-0.141720,0.242609,-0.003320
187,1.558333,-0.639753,-1.853049,-12.905841,-0.141674,0.242588,-0.003322
188,1.566667,-0.678852,-1.860162,-12.926942,-0.141691,0.242649,-0.003345
189,1.575000,-0.637005,-1.847219,-12.907053,-0.141713,0.242613,-0.003314
190,1.583333,-0.675161,-1.858655,-12.931809,-0.141690,0.242665,-0.003339
191,1.591667,-0.627853,-1.854584,-12.898404,-0.141679,0.242581,-0.003310
192,1.600000,-0.632777,-1.852927,-12.902338,-0.141672,0.242593,-0.003324
193,1.608333,-0.625403,-1.826050,-12.848798,-0.141655,0.242593,-0.003299
194,1.616667,-0.631983,-1.810152,-12.886989,-0.141623,0.242585,-0.003265
195,1.625000,-0.632234,-1.842623,-12.848434,-0.141663,0.242589,-0.003348
196,1.633333,-0.676262,-1.858096,-12.940101,-0.141728,0.242680,-0.003338
197,1.641667,-0.632796,-1.840200,-12.851173,-0.141677,0.242591,-0.003332
198,1.650000,-0.627916,-1.826321,-12.842597,-0.141648,0.242582,-0.003307
199,1.658333,-0.627215,-1.840885,-12.852843,-0.141662,0.242590,-0.003338
200,1.666667,-0.632375,-1.825967,-12.844941,-0.141643,0.242578,-0.003314
201,1.675000,-0.627279,-1.848110,-12.889739,-0.141678,0.242570,-0.003319
202,1.683333,-0.626359,-1.846833,-12.890921,-0.141678,0.242572,-0.003319
203,1.691667,-0.680611,-1.856120,-12.897078,-0.141642,0.242680,-0.003330
204,1.700000,-0.658210,-1.835640,-12.886775,-0.141717,0.242563,-0.003326
205,1.708333,-0.674268,-1.847123,-12.882104,-0.141668,0.242658,-0.003355
206,1.716667,-0.632912,-1.837856,-12.863350,-0.141672,0.242599,-0.003337
207,1.725000,-0.636932,-1.843414,-12.854095,-0.141669,0.242591,-0.003347
208,1.733333,-0.677862,-1.856728,-12.901962,-0.141691,0.242687,-0.003368
209,1.741667,-0.634354,-1.849543,-12.902870,-0.141675,0.242596,-0.003324
210,1.750000,-0.674240,-1.848202,-12.896064,-0.141709,0.242684,-0.003356
211,1.758333,-0.635385,-1.837112,-12.852928,-0.141684,0.242601,-0.003327
212,1.766667,-0.634662,-1.846228,-12.899298,-0.141690,0.242605,-0.003323
213,1.775000,-0.675415,-1.846454,-12.887598,-0.141691,0.242675,-0.003357
214,1.783333,-0.679705,-1.848823,-12.884900,-0.141691,0.242673,-0.003362
215,1.791667,-0.637973,-1.849469,-12.896742,-0.141678,0.242601,-0.003334
216,1.800000,-0.632203,-1.836662,-12.845050,-0.141674,0.242575,-0.003337
