timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
1392291175,5.15304,5.15304,5.34249,0.350151,0.375859,1,1
1392591019,4.97442,4.97442,5.15716,0.347283,0.372775,1,1
1392991017,4.9583,4.9583,5.14058,0.342884,0.368053,1,1
1393191017,4.83213,4.83213,5.00986,0.342141,0.367259,1,1
1393491019,5.00644,5.00644,5.19068,0.337729,0.362521,1,1
1393691018,5.14478,5.14478,5.33396,0.337891,0.362696,1,1
1393991092,5.1589,5.1589,5.3485,0.335701,0.360335,1,1
1394391037,5.26017,5.26017,5.45358,0.332004,0.35637,1,1
1394591017,5.17305,5.17305,5.36326,0.328241,0.352329,1,1
1394891020,4.83081,4.83081,5.00863,0.326987,0.350982,1,1
1396291018,5.22858,5.22858,5.42078,0.315438,0.338587,1,1
1396491017,5.17471,5.17471,5.36539,0.318857,0.342258,1,1
1396791019,5.26298,5.26298,5.45662,0.316845,0.340096,1,1
1397391017,5.02823,5.02823,5.21329,0.315526,0.338676,1,1
1397691083,5.12734,5.12734,5.31588,0.313677,0.336685,1,1
1397891390,4.82297,4.82297,5.00056,0.312757,0.335707,1,1
1398191370,4.78034,4.78034,4.95606,0.308228,0.330841,1,1
1398291285,4.93016,4.93016,5.11158,0.308289,0.330909,1,1
1398591026,5.07314,5.07314,5.25982,0.309073,0.331745,1,1
1398791020,4.87389,4.87389,5.05313,0.309828,0.332556,1,1
1399091018,5.00085,5.00085,5.18478,0.309725,0.332447,1,1
1399691033,5.05533,5.05533,5.24118,0.304545,0.32688,1,1
1399991017,5.16331,5.16331,5.35327,0.302311,0.32448,1,1
1400591018,5.01422,5.01422,5.19871,0.299632,0.321599,1,1
1400891016,4.93854,4.93854,5.12044,0.300358,0.322375,1,1
1401391022,4.9943,4.9943,5.17779,0.297825,0.319654,1,1
1401491017,4.97466,4.97466,5.15763,0.297767,0.319592,1,1
1401791017,5.23989,5.23989,5.43257,0.294078,0.315624,1,1
1401991017,4.99282,4.99282,5.17625,0.291059,0.312386,1,1
1402291046,4.93966,4.93966,5.12134,0.286569,0.307567,1,1
1402691078,4.93734,4.93734,5.11865,0.279368,0.299833,1,1
1402891017,4.79102,4.79102,4.96706,0.276305,0.296547,1,1
1403191017,5.12926,5.12926,5.31809,0.272421,0.29238,1,1
1403691017,5.00897,5.00897,5.19313,0.266574,0.286103,1,1
1403791017,5.03871,5.03871,5.22404,0.265269,0.284702,1,1
1404091020,5.07012,5.07012,5.25653,0.261503,0.280656,1,1
1404291019,4.94914,4.94914,5.1312,0.259266,0.278254,1,1
1404591058,5.00874,5.00874,5.19298,0.258864,0.277826,1,1
1405091351,5.05029,5.05029,5.23608,0.253003,0.27153,1,1
1405191279,5.08674,5.08674,5.27375,0.253248,0.271796,1,1
1405491099,4.98302,4.98302,5.16615,0.251384,0.269791,1,1
1405991019,4.9253,4.9253,5.10621,0.250275,0.268601,1,1
1406391079,4.98778,4.98778,5.1712,0.250852,0.269217,1,1
1406591019,4.93895,4.93895,5.12062,0.25109,0.269472,1,1
1406891017,4.95171,4.95171,5.13401,0.250709,0.269065,1,1
1407391016,4.93024,4.93024,5.1116,0.252242,0.270708,1,1
1407491018,4.96938,4.96938,5.1522,0.252666,0.271162,1,1
1407891083,4.96746,4.96746,5.15019,0.252381,0.270856,1,1
1407991037,4.99968,4.99968,5.18357,0.25207,0.270521,1,1
1408291018,5.10641,5.10641,5.29424,0.256295,0.275058,1,1
1408691017,5.00417,5.00417,5.18717,0.25429,0.272898,1,1
1408891027,4.88557,4.88557,5.06528,0.255654,0.274363,1,1
1409191016,5.09925,5.09925,5.28687,0.254608,0.273237,1,1
1409691046,5.25239,5.25239,5.44564,0.256655,0.275434,1,1
1410091017,4.99536,4.99536,5.17889,0.257133,0.275945,1,1
1410291017,5.08082,5.08082,5.26764,0.256174,0.27491,1,1
1410591046,5.06454,5.06454,5.25072,0.255108,0.273765,1,1
1410791016,5.1142,5.1142,5.30228,0.253662,0.272218,1,1
1411091040,5.0532,5.0532,5.23908,0.252414,0.270877,1,1
1411491035,5.30823,5.30823,5.50348,0.249587,0.267838,1,1
1411691427,5.09401,5.09401,5.28144,0.248948,0.267156,1,1
1411991303,4.73024,4.73024,4.90417,0.250558,0.26888,1,1
1412491115,5.0758,5.0758,5.26255,0.250173,0.26847,1,1
1412891018,5.10724,5.10724,5.29526,0.24954,0.267782,1,1
1413091116,4.91912,4.91912,5.09984,0.249888,0.268156,1,1
1413391018,5.03466,5.03466,5.21969,0.247104,0.265168,1,1
1413991019,5.05431,5.05431,5.24013,0.248713,0.266891,1,1
1414291016,4.92196,4.92196,5.10302,0.24955,0.267791,1,1
1414791045,5.11715,5.11715,5.30531,0.2502,0.268486,1,1
1415191017,5.32736,5.32736,5.52306,0.249094,0.267294,1,1
1415391019,4.98728,4.98728,5.17055,0.249282,0.267497,1,1
1415691019,4.79901,4.79901,4.97534,0.248094,0.266223,1,1
1416291016,4.9351,4.9351,5.11657,0.249085,0.267282,1,1
1416591078,4.87476,4.87476,5.05409,0.251264,0.269623,1,1
1417191028,5.01824,5.01824,5.20286,0.256028,0.274737,1,1
1417491018,4.89802,4.89802,5.07839,0.260724,0.279773,1,1
1417691016,4.98535,4.98535,5.16791,0.262281,0.281443,1,1
1417991024,5.12054,5.12054,5.30889,0.26534,0.284725,1,1
1418891291,5.02428,5.02428,5.20932,0.273978,0.293991,1,1
1419091169,5.03228,5.03228,5.21744,0.277675,0.297958,1,1
1419391327,5.23046,5.23046,5.42301,0.277632,0.297911,1,1
1419791017,4.84338,4.84338,5.02161,0.280861,0.301371,1,1
1419991021,4.98679,4.98679,5.17003,0.279713,0.30014,1,1
1420291018,5.30007,5.30007,5.49501,0.281462,0.302014,1,1
1420791016,5.11023,5.11023,5.29793,0.280562,0.301046,1,1
1421191019,5.23496,5.23496,5.42744,0.278961,0.299325,1,1
1421391072,5.13882,5.13882,5.32769,0.279469,0.29987,1,1
1421691026,5.02572,5.02572,5.21063,0.276657,0.296855,1,1
1422291019,5.11707,5.11707,5.30522,0.272915,0.292833,1,1
1422591029,5.27603,5.27603,5.46982,0.271284,0.291079,1,1
1423091041,4.94189,4.94189,5.1236,0.268644,0.288248,1,1
1423191016,4.90722,4.90722,5.08691,0.267081,0.286572,1,1
1423491053,4.9615,4.9615,5.14391,0.266244,0.285672,1,1
1423691018,5.05707,5.05707,5.24305,0.264937,0.284268,1,1
1423991018,5.0063,5.0063,5.19062,0.263224,0.282428,1,1
1424391017,4.9832,4.9832,5.16645,0.260404,0.279401,1,1
1424591046,4.97783,4.97783,5.16086,0.259367,0.278285,1,1
1424891018,5.11777,5.11777,5.30581,0.256992,0.275735,1,1
1425491495,4.91154,4.91154,5.09229,0.251099,0.269411,1,1
1425791339,5.02349,5.02349,5.20801,0.25132,0.26965,1,1
1425991145,5.24293,5.24293,5.43461,0.249371,0.26756,1,1
1426291113,5.09902,5.09902,5.28657,0.249592,0.267796,1,1
1426691020,4.92768,4.92768,5.10875,0.250808,0.269103,1,1
1426891067,4.9646,4.9646,5.14727,0.252408,0.270819,1,1
1427191020,5.08613,5.08613,5.27325,0.253837,0.272354,1,1
1427391047,5.10953,5.10953,5.29735,0.256308,0.274999,1,1
1427691018,5.01698,5.01698,5.20151,0.261217,0.280275,1,1
1427891019,4.92001,4.92001,5.10143,0.267611,0.287134,1,1
1428191016,5.02809,5.02809,5.21318,0.267243,0.286738,1,1
1428691086,4.97351,4.97351,5.15661,0.281091,0.301596,1,1
1429191017,5.28181,5.28181,5.47647,0.292854,0.314224,1,1
1429291019,5.1011,5.1011,5.28907,0.300373,0.322288,1,1
1429591023,5.17286,5.17286,5.36258,0.313425,0.336293,1,1
1429791072,5.1674,5.1674,5.35764,0.306271,0.328613,1,1
1430091037,5.00381,5.00381,5.18831,0.312561,0.335367,1,1
1430191071,5.06063,5.06063,5.24702,0.317291,0.340435,1,1
1430491016,5.25028,5.25028,5.44376,0.327576,0.351469,1,1
1430691016,5.02186,5.02186,5.20703,0.336226,0.36075,1,1
1430991030,5.24301,5.24301,5.4362,0.349415,0.3749,1,1
1431391018,5.19482,5.19482,5.3855,0.360839,0.387157,1,1
1431591016,5.09109,5.09109,5.27758,0.362099,0.388504,1,1
1431891131,5.08467,5.08467,5.27207,0.367501,0.394298,1,1
1432291037,5.0941,5.0941,5.28178,0.375634,0.403024,1,1
1432491446,5.0666,5.0666,5.25313,0.385599,0.413714,1,1
1432791356,5.1897,5.1897,5.38093,0.396381,0.425282,1,1
1433291017,4.88672,4.88672,5.06677,0.41593,0.446255,1,1
1433391071,4.87005,4.87005,5.04942,0.420505,0.451163,1,1
1433691024,4.94403,4.94403,5.12618,0.433225,0.464814,1,1
1433891020,5.08896,5.08896,5.27635,0.440164,0.472242,1,1
1434191017,5.01336,5.01336,5.19808,0.448363,0.481044,1,1
1434591020,5.16393,5.16393,5.35413,0.459109,0.49257,1,1
1434791016,5.29947,5.29947,5.4948,0.462315,0.496008,1,1
1435091023,5.23592,5.23592,5.42769,0.466559,0.500547,1,1
1435291110,4.99447,4.99447,5.17853,0.460848,0.494416,1,1
1435591018,4.93801,4.93801,5.11969,0.437778,0.469656,1,1
1435991016,5.02767,5.02767,5.21245,0.406213,0.435793,1,1
1436191049,5.12956,5.12956,5.31825,0.385559,0.413631,1,1
1436491016,5.15041,5.15041,5.33994,0.3582,0.384274,1,1
1436991018,4.95321,4.95321,5.13525,0.312988,0.335775,1,1
1437091055,5.04544,5.04544,5.22989,0.306587,0.328906,1,1
1437391021,5.09735,5.09735,5.28483,0.283012,0.303614,1,1
1437591016,5.09922,5.09922,5.28667,0.267949,0.287451,1,1
1437891016,5.00943,5.00943,5.19292,0.247758,0.265792,1,1
1438491033,5.31054,5.31054,5.50509,0.207853,0.222983,1,1
1438791119,5.05988,5.05988,5.24578,0.193059,0.20711,1,1
1439291589,5.02524,5.02524,5.20925,0.1683,0.180547,1,1
1439891058,4.81079,4.81079,4.98778,0.141997,0.152328,1,1
1440191024,5.03107,5.03107,5.21614,0.133472,0.143182,1,1
1440391103,4.92554,4.92554,5.10667,0.127684,0.13697,1,1
1440691020,4.75157,4.75157,4.92633,0.119243,0.127918,1,1
1442091016,5.09176,5.09176,5.27921,0.096231,0.103228,1,1
1442691017,5.28995,5.28995,5.48358,0.0936996,0.100512,1,1
1442991016,5.14674,5.14674,5.33583,0.092181,0.0988832,1,1
1443391016,5.05509,5.05509,5.24016,0.0925696,0.0992992,1,1
1443591039,5.23035,5.23035,5.42266,0.0941581,0.101004,1,1
1443891034,5.02072,5.02072,5.20537,0.0955872,0.102536,1,1
1444391018,5.06321,5.06321,5.24938,0.0988922,0.10608,1,1
1444491017,5.05633,5.05633,5.24143,0.0986322,0.1058,1,1
1444791037,5.02514,5.02514,5.20907,0.104125,0.111693,1,1
1444991025,4.88884,4.88884,5.06863,0.106364,0.114093,1,1
1445291042,4.84298,4.84298,5.02108,0.110746,0.118796,1,1
1445691031,4.96147,4.96147,5.14406,0.11659,0.125062,1,1
1445891604,4.96685,4.96685,5.14954,0.123052,0.131994,1,1
1446191305,5.09917,5.09917,5.28562,0.128331,0.137655,1,1
1446791019,5.05678,5.05678,5.242,0.144158,0.154631,1,1
1447091018,5.23872,5.23872,5.43133,0.152237,0.163295,1,1
1447291037,5.2255,5.2255,5.41779,0.156704,0.168088,1,1
1447591017,4.99219,4.99219,5.17572,0.164223,0.176153,1,1
1448191018,4.84347,4.84347,5.02075,0.177363,0.190242,1,1
1448491018,5.02673,5.02673,5.21155,0.182614,0.195875,1,1
1449091030,5.21357,5.21357,5.40529,0.195288,0.209468,1,1
1449391019,4.85817,4.85817,5.03701,0.203691,0.218483,1,1
1449591019,4.71982,4.71982,4.89274,0.207144,0.222185,1,1
1449891018,5.05816,5.05816,5.24416,0.217595,0.233394,1,1
1450791020,5.07809,5.07809,5.26489,0.237383,0.254617,1,1
1450991018,5.13375,5.13375,5.32168,0.240939,0.258432,1,1
1451291017,5.30764,5.30764,5.5029,0.243991,0.261701,1,1
1451691023,4.94663,4.94663,5.12792,0.250457,0.268636,1,1
1451891026,5.06189,5.06189,5.24816,0.254308,0.272769,1,1
1452191018,5.17171,5.17171,5.36197,0.258519,0.277282,1,1
1453091161,4.76112,4.76112,4.93541,0.27075,0.290395,1,1
1453291289,4.88836,4.88836,5.06836,0.273215,0.293041,1,1
1453591049,5.01485,5.01485,5.19923,0.274364,0.294266,1,1
1453791066,5.21436,5.21436,5.4054,0.276989,0.297096,1,1
1454491027,4.92544,4.92544,5.10588,0.282937,0.30347,1,1
1454691022,4.96113,4.96113,5.1438,0.285223,0.305927,1,1
1454991030,5.08758,5.08758,5.27462,0.29189,0.313076,1,1
1455591016,4.99625,4.99625,5.18023,0.299727,0.321479,1,1
1455891099,5.31616,5.31616,5.51103,0.304406,0.326499,1,1
1456091018,5.23684,5.23684,5.42974,0.305784,0.327969,1,1
1456391017,5.0572,5.0572,5.24349,0.307087,0.329371,1,1
1456791018,5.28173,5.28173,5.47616,0.313077,0.33579,1,1
1456991018,5.10993,5.10993,5.29803,0.314334,0.337143,1,1
1457291022,5.05702,5.05702,5.24242,0.314663,0.3375,1,1
1457691062,4.91347,4.91347,5.09441,0.317314,0.340335,1,1
1457891019,4.96587,4.96587,5.14784,0.319934,0.343146,1,1
1458191018,5.11558,5.11558,5.30384,0.321777,0.345126,1,1
1458591016,5.15395,5.15395,5.34376,0.322628,0.346033,1,1
1458791020,5.20167,5.20167,5.39313,0.324229,0.347756,1,1
1459091017,5.00293,5.00293,5.18723,0.32517,0.348762,1,1
1459591032,5.01887,5.01887,5.20358,0.328041,0.351836,1,1
1459691554,4.99335,4.99335,5.17654,0.328507,0.352341,1,1
1459991434,5.20411,5.20411,5.39488,0.329387,0.353276,1,1
1460191314,5.16013,5.16013,5.35012,0.329692,0.353606,1,1
1460491042,5.04326,5.04326,5.22906,0.327707,0.351469,1,1
1461091032,5.06087,5.06087,5.24704,0.324199,0.347696,1,1
1461391059,5.11761,5.11761,5.30533,0.317731,0.34075,1,1
1461591048,5.10024,5.10024,5.28693,0.310909,0.333438,1,1
1461891017,5.02098,5.02098,5.2048,0.300359,0.32212,1,1
1462291017,5.12308,5.12308,5.31147,0.287304,0.308116,1,1
1462491019,4.96932,4.96932,5.15125,0.280081,0.300367,1,1
1462791016,5.20968,5.20968,5.40034,0.271316,0.290964,1,1
1463291031,5.03287,5.03287,5.21725,0.256571,0.275159,1,1
1463391018,4.94276,4.94276,5.12351,0.254672,0.273116,1,1
1463691017,5.13224,5.13224,5.32013,0.249102,0.267144,1,1
1464591049,5.04846,5.04846,5.23427,0.227752,0.244246,1,1
1464791018,4.99133,4.99133,5.17493,0.223951,0.24017,1,1
1465091018,4.85168,4.85168,5.02992,0.222813,0.238947,1,1
1465491021,4.73479,4.73479,4.9084,0.219297,0.235178,1,1
1465691016,4.88971,4.88971,5.06965,0.21797,0.233753,1,1
1465991018,4.8816,4.8816,5.06135,0.215179,0.230758,1,1
1466391028,5.0966,5.0966,5.2839,0.211833,0.227168,1,1
1466591117,4.97348,4.97348,5.15635,0.212865,0.228277,1,1
1466891045,5.0688,5.0688,5.25503,0.210961,0.226231,1,1
1467391018,4.8114,4.8114,4.98777,0.208896,0.224016,1,1
1467791018,5.12155,5.12155,5.30973,0.20735,0.222355,1,1
1467991019,5.35789,5.35789,5.55399,0.207264,0.222264,1,1
1468291021,4.90842,4.90842,5.08818,0.205119,0.219964,1,1
1468891019,5.12779,5.12779,5.31553,0.204526,0.219327,1,1
1469191019,5.06937,5.06937,5.25494,0.206026,0.220929,1,1
1469691070,5.08198,5.08198,5.2681,0.205694,0.220573,1,1
1470591047,4.95866,4.95866,5.14027,0.208687,0.223784,1,1
1470791018,4.9823,4.9823,5.1654,0.208371,0.223445,1,1
1471091017,5.27347,5.27347,5.46661,0.208525,0.223608,1,1
1471591018,5.06372,5.06372,5.24922,0.211685,0.226996,1,1
1471691017,5.04991,5.04991,5.23505,0.212811,0.228201,1,1
1471991026,4.94093,4.94093,5.12192,0.214328,0.229829,1,1
1472191019,5.05222,5.05222,5.23724,0.21689,0.232573,1,1
1472891094,5.28127,5.28127,5.47473,0.222094,0.238154,1,1
1473091065,5.26785,5.26785,5.46084,0.222706,0.238809,1,1
1473391598,4.60866,4.60866,4.77826,0.22504,0.241311,1,1
1473791104,3.68786,3.68786,3.82288,0.225743,0.242059,1,1
1473991176,3.55465,3.55465,3.6852,0.226189,0.242534,1,1
1474291023,2.91799,2.91799,3.02486,0.225231,0.241508,1,1
1474891023,2.42917,2.42917,2.51819,0.220125,0.236031,1,1
1475191019,1.84884,1.84884,1.91676,0.217964,0.233714,1,1
1475391022,1.52771,1.52771,1.58362,0.218102,0.23386,1,1
1475691017,1.57718,1.57718,1.63497,0.216827,0.232495,1,1
1476091020,1.59887,1.59887,1.65734,0.216752,0.232413,1,1
1476291067,1.9312,1.9312,2.0019,0.215918,0.231516,1,1
1476591016,2.08272,2.08272,2.1593,0.214982,0.230511,1,1
1477191066,0.940326,0.940326,0.974744,0.215171,0.230715,1,1
1477491029,-0.56763,-0.56763,-0.588479,0.217456,0.23316,1,1
1478391017,1.20996,1.20996,1.25425,0.216639,0.232285,1,1
1478591016,1.37817,1.37817,1.42855,0.216637,0.232276,1,1
1478891021,1.18751,1.18751,1.2312,0.218502,0.234281,1,1
1479291017,1.71052,1.71052,1.77306,0.219869,0.235743,1,1
1479491019,1.13306,1.13306,1.17453,0.220145,0.236038,1,1
1479791080,1.32262,1.32262,1.37101,0.219097,0.234913,1,1
1480191444,1.47129,1.47129,1.52514,0.217493,0.233192,1,1
1480391781,0.849154,0.849154,0.880214,0.217677,0.233388,1,1
1480691527,1.24729,1.24729,1.29287,0.217272,0.232951,1,1
1480891019,1.89825,1.89825,1.96771,0.216405,0.232022,1,1
1481191018,0.845957,0.845957,0.876921,0.21551,0.231064,1,1
1481591018,1.30227,1.30227,1.35013,0.214587,0.23007,1,1
1481791069,1.00581,1.00581,1.04261,0.214196,0.229651,1,1
1482091018,-0.218248,-0.218248,-0.226233,0.214336,0.229803,1,1
1482291017,-0.28393,-0.28393,-0.294317,0.213682,0.2291,1,1
1482591017,0.449501,0.449501,0.465934,0.213569,0.228979,1,1
1482691016,-1.19265,-1.19265,-1.23628,0.213393,0.22879,1,1
1482991020,-0.608622,-0.608622,-0.630881,0.213394,0.22879,1,1
1483191061,-0.0626394,-0.0626394,-0.064933,0.212891,0.228248,1,1
1483491016,-0.698406,-0.698406,-0.723982,0.213275,0.22866,1,1
1483891102,-0.14297,-0.14297,-0.148207,0.213639,0.229049,1,1
1484091017,-0.948365,-0.948365,-0.983227,0.213552,0.228956,1,1
1484391019,-0.867425,-0.867425,-0.899135,0.213574,0.228977,1,1
1484891067,1.50191,1.50191,1.55688,0.214779,0.230273,1,1
1485091017,1.02826,1.02826,1.06583,0.215574,0.231119,1,1
1486291039,1.36134,1.36134,1.41117,0.21728,0.23295,1,1
1486491107,0.429463,0.429463,0.445178,0.217995,0.233716,1,1
1486791024,-0.46056,-0.46056,-0.477414,0.220648,0.23656,1,1
1487191455,1.11345,1.11345,1.1542,0.223849,0.239992,1,1
1487391283,1.23245,1.23245,1.27754,0.224902,0.24112,1,1
1487691034,0.437195,0.437195,0.4532,0.227621,0.244034,1,1
1488291041,0.891971,0.891971,0.924611,0.231315,0.247994,1,1
1488591020,0.270564,0.270564,0.280459,0.23422,0.251108,1,1
