timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
1707991382,8.01318,8.01318,8.30976,0.217286,0.232826,1,1
1708391082,7.92215,7.92215,8.21572,0.249952,0.267831,1,1
1708491080,7.90524,7.90524,8.19656,0.255173,0.273421,1,1
1708791043,7.93789,7.93789,8.23151,0.273808,0.293388,1,1
1709291038,7.79656,7.79656,8.08364,0.287293,0.307836,1,1
1709391044,7.69295,7.69295,7.97788,0.289989,0.31073,1,1
1709691046,7.69988,7.69988,7.98501,0.288409,0.309031,1,1
1710191017,7.85234,7.85234,8.14181,0.280646,0.300711,1,1
1710691141,7.7252,7.7252,8.01095,0.263072,0.281877,1,1
1711191018,7.96952,7.96952,8.26423,0.240746,0.257951,1,1
1711291022,7.90257,7.90257,8.19516,0.234172,0.250904,1,1
1711591019,7.71676,7.71676,8.00255,0.21901,0.23466,1,1
1712991018,7.9446,7.9446,8.23861,0.134183,0.143766,1,1
1713491022,7.85346,7.85346,8.14437,0.0986483,0.105692,1,1
1713591018,7.86096,7.86096,8.15035,0.0920756,0.0986512,1,1
1713891157,7.86703,7.86703,8.15819,0.0729416,0.0781508,1,1
1714391480,7.81946,7.81946,8.1092,0.0469282,0.0502787,1,1
1714891279,7.76311,7.76311,8.05055,0.0513396,0.0550043,1,1
1715391021,7.92023,7.92023,8.21341,0.0773906,0.0829148,1,1
1715491141,7.85206,7.85206,8.14276,0.0835532,0.0895154,1,1
1715791018,7.70079,7.70079,7.98445,0.104206,0.111642,1,1
1716291056,7.957,7.957,8.25155,0.135645,0.145323,1,1
1716391016,7.88955,7.88955,8.18165,0.143224,0.153443,1,1
1716791017,7.81896,7.81896,8.10832,0.170409,0.182565,1,1
1716891043,7.78352,7.78352,8.07174,0.17538,0.187893,1,1
1717191029,7.90465,7.90465,8.19733,0.196845,0.210888,1,1
1717691034,8.01946,8.01946,8.31632,0.229548,0.245923,1,1
1718191018,7.9062,7.9062,8.19912,0.259532,0.278043,1,1
1718291016,7.91242,7.91242,8.20514,0.266148,0.28513,1,1
1718591018,8.06796,8.06796,8.36639,0.285032,0.305361,1,1
1719091065,7.89498,7.89498,8.187,0.312502,0.334781,1,1
1719191024,8.01031,8.01031,8.30707,0.317431,0.340068,1,1
1719491018,7.8833,7.8833,8.17564,0.332144,0.355828,1,1
1719991045,7.81367,7.81367,8.10306,0.356219,0.381616,1,1
1720491140,8.06327,8.06327,8.36187,0.379577,0.406627,1,1
1720591596,8.14637,8.14637,8.44764,0.38363,0.410966,1,1
1720991316,7.92878,7.92878,8.22201,0.395624,0.423814,1,1
1721391052,7.96998,7.96998,8.26503,0.405486,0.434375,1,1
1721891028,7.80992,7.80992,8.09889,0.416734,0.446426,1,1
1721991048,7.88361,7.88361,8.17557,0.420457,0.450415,1,1
1722291018,7.97221,7.97221,8.26699,0.425213,0.455503,1,1
1722791016,8.03761,8.03761,8.33528,0.433437,0.464315,1,1
1723291060,7.89933,7.89933,8.19208,0.438404,0.469627,1,1
1723391022,7.95577,7.95577,8.25034,0.440037,0.471376,1,1
1723691028,8.03174,8.03174,8.3292,0.441183,0.472607,1,1
1724191019,7.81153,7.81153,8.10062,0.443181,0.47474,1,1
1724291018,7.81802,7.81802,8.10759,0.44345,0.475027,1,1
1725091020,8.14835,8.14835,8.45012,0.44442,0.476057,1,1
1725591017,7.92096,7.92096,8.21421,0.443397,0.474961,1,1
1725691023,7.90618,7.90618,8.19883,0.442428,0.473921,1,1
1726491019,8.01599,8.01599,8.3129,0.433531,0.464391,1,1
1726991046,7.92005,7.92005,8.21339,0.429292,0.459843,1,1
1727091549,8.06054,8.06054,8.35921,0.430837,0.461502,1,1
1727391386,7.89568,7.89568,8.18824,0.428259,0.458731,1,1
1727891025,7.95315,7.95315,8.24772,0.424064,0.454231,1,1
1727991022,7.86666,7.86666,8.15805,0.422751,0.452824,1,1
1728291022,8.00121,8.00121,8.29761,0.418686,0.448474,1,1
1728491020,8.01069,8.01069,8.30759,0.417547,0.447243,1,1
1728791020,8.04689,8.04689,8.34482,0.411834,0.441125,1,1
1729291016,7.79209,7.79209,8.08086,0.404117,0.432856,1,1
1729391017,7.79871,7.79871,8.08751,0.405213,0.434023,1,1
1729691016,7.80344,7.80344,8.09219,0.400815,0.429313,1,1
1730191050,7.95929,7.95929,8.25397,0.392568,0.42048,1,1
1730291019,8.06558,8.06558,8.36374,0.390494,0.418249,1,1
1730591040,7.99362,7.99362,8.2895,0.383848,0.411128,1,1
1731091016,7.92907,7.92907,8.22259,0.370339,0.396655,1,1
1731591069,8.08179,8.08179,8.38102,0.362551,0.388315,1,1
1732091016,7.90376,7.90376,8.19739,0.354601,0.37979,1,1
1732191016,7.85863,7.85863,8.14922,0.354071,0.37923,1,1
1732491016,7.96625,7.96625,8.2611,0.349534,0.374364,1,1
1732991020,7.95874,7.95874,8.25369,0.343605,0.368014,1,1
1733091018,7.89748,7.89748,8.19134,0.34187,0.366155,1,1
1733491050,7.90405,7.90405,8.1981,0.339039,0.363116,1,1
1733591020,7.84859,7.84859,8.13965,0.338341,0.362378,1,1
1733891017,8.03476,8.03476,8.33223,0.335733,0.359579,1,1
1734391046,7.8884,7.8884,8.18021,0.332281,0.35588,1,1
1734491026,7.8678,7.8678,8.1594,0.331677,0.355222,1,1
1734791018,7.92562,7.92562,8.22043,0.329801,0.353215,1,1
1735291018,7.91919,7.91919,8.21344,0.325961,0.349105,1,1
1735791016,7.99697,7.99697,8.29423,0.323074,0.346012,1,1
1735891017,8.04709,8.04709,8.34471,0.322674,0.345576,1,1
1736191032,7.93054,7.93054,8.22525,0.319226,0.341884,1,1
1736691017,7.92813,7.92813,8.2233,0.314895,0.337242,1,1
1737191020,7.82923,7.82923,8.12043,0.312482,0.334656,1,1
1737291019,7.86867,7.86867,8.16119,0.312335,0.334494,1,1
1737591020,8.02004,8.02004,8.31829,0.308517,0.33041,1,1
1738091035,8.02797,8.02797,8.32637,0.304698,0.326316,1,1
1738191056,7.92429,7.92429,8.21905,0.303553,0.325088,1,1
1738491016,7.9363,7.9363,8.23026,0.299934,0.321213,1,1
1738991018,8.04078,8.04078,8.33977,0.296516,0.317545,1,1
1739091016,8.05826,8.05826,8.35809,0.29516,0.316095,1,1
1739491016,8.07475,8.07475,8.37522,0.295186,0.316127,1,1
1739591016,8.10333,8.10333,8.40463,0.295457,0.316406,1,1
1739891697,7.78231,7.78231,8.07166,0.293209,0.313999,1,1
1740391311,7.82973,7.82973,8.12106,0.289177,0.309677,1,1
1740491267,7.83772,7.83772,8.12921,0.289825,0.310373,1,1
1740791035,7.94536,7.94536,8.24086,0.288982,0.309469,1,1
1740991021,7.84271,7.84271,8.13448,0.28756,0.307948,1,1
1741291025,7.90656,7.90656,8.20069,0.289419,0.309939,1,1
1741491037,8.08327,8.08327,8.38431,0.290625,0.311228,1,1
1741791018,7.9604,7.9604,8.25605,0.290423,0.311006,1,1
1742291018,7.99277,7.99277,8.28997,0.292694,0.313438,1,1
1742391044,8.04128,8.04128,8.34036,0.291281,0.311927,1,1
1742691018,8.03948,8.03948,8.33876,0.294333,0.315192,1,1
1743191123,7.79804,7.79804,8.08808,0.295085,0.315998,1,1
1743291017,7.85725,7.85725,8.14923,0.29704,0.318088,1,1
1743591017,8.01182,8.01182,8.30992,0.297297,0.318361,1,1
1744091016,7.75094,7.75094,8.03936,0.300015,0.321273,1,1
1744591045,8.03175,8.03175,8.33059,0.303156,0.324636,1,1
1744691017,8.0403,8.0403,8.33951,0.305469,0.327113,1,1
1744991017,8.02905,8.02905,8.32798,0.308531,0.330394,1,1
1745491040,8.09173,8.09173,8.39299,0.316637,0.339078,1,1
1745591018,8.09887,8.09887,8.40061,0.316673,0.339116,1,1
1745891019,8.09877,8.09877,8.40069,0.325493,0.348563,1,1
1746391558,8.022,8.022,8.32045,0.344493,0.368903,1,1
1746491582,8.00282,8.00282,8.30117,0.334262,0.357956,1,1
1746791345,7.88632,7.88632,8.18039,0.348756,0.37348,1,1
1746991053,7.98901,7.98901,8.28687,0.355697,0.380915,1,1
1747291018,8.22853,8.22853,8.53567,0.362669,0.388383,1,1
1747791024,8.1187,8.1187,8.42154,0.364502,0.390339,1,1
1747891020,8.17616,8.17616,8.48108,0.36759,0.393646,1,1
1748191018,7.98615,7.98615,8.2842,0.374654,0.401214,1,1
1748691020,8.16991,8.16991,8.47485,0.392088,0.419872,1,1
1748791017,8.29713,8.29713,8.60652,0.395093,0.423092,1,1
1749291041,8.19207,8.19207,8.49766,0.418929,0.448621,1,1
1749591017,8.14776,8.14776,8.45192,0.435286,0.46613,1,1
1750091021,8.1806,8.1806,8.48561,0.476673,0.51044,1,1
1750191044,8.09912,8.09912,8.40117,0.484896,0.519257,1,1
1750691020,8.00013,8.00013,8.29855,0.513959,0.550365,1,1
1750991018,8.03958,8.03958,8.33928,0.530021,0.567565,1,1
1751491037,8.09153,8.09153,8.39343,0.554184,0.59343,1,1
1751591016,8.04835,8.04835,8.34822,0.562015,0.601809,1,1
1751891017,8.05271,8.05271,8.35251,0.587023,0.628584,1,1
1752391075,8.06149,8.06149,8.36229,0.624704,0.668935,1,1
1752891388,7.97407,7.97407,8.27082,0.675496,0.723277,1,1
1752991292,8.06724,8.06724,8.36754,0.672004,0.719525,1,1
1753291115,7.98669,7.98669,8.28415,0.654524,0.700798,1,1
1753791019,7.88505,7.88505,8.17793,0.571332,0.611709,1,1
1753891102,7.86414,7.86414,8.15684,0.554991,0.594208,1,1
1754691020,7.8432,7.8432,8.13466,0.415933,0.445322,1,1
1755191016,8.04735,8.04735,8.34801,0.337745,0.361609,1,1
1755691016,7.86407,7.86407,8.1564,0.265881,0.284666,1,1
1755791024,7.83503,7.83503,8.12751,0.252429,0.270262,1,1
1756091016,7.84517,7.84517,8.13665,0.217046,0.232379,1,1
1756291017,7.99869,7.99869,8.29652,0.194288,0.208013,1,1
1757591018,7.86969,7.86969,8.16348,0.0851941,0.091209,1,1
1757691045,7.87072,7.87072,8.16474,0.0800485,0.0857002,1,1
1757991016,7.86024,7.86024,8.15386,0.0629858,0.0674325,1,1
1758491017,7.98954,7.98954,8.28715,0.0470882,0.0504122,1,1
1758591017,8.01366,8.01366,8.31335,0.0456437,0.048866,1,1
1758891045,8.12758,8.12758,8.42979,0.0427056,0.0457197,1,1
1759391240,8.00325,8.00325,8.30201,0.0387394,0.041474,1,1
1759491210,7.99289,7.99289,8.29036,0.0386208,0.0413464,1,1
1759991019,7.88899,7.88899,8.18368,0.039656,0.0424539,1,1
1760291103,7.86984,7.86984,8.16261,0.0411959,0.0441025,1,1
1760791016,7.76947,7.76947,8.05999,0.0440237,0.0471287,1,1
1760891016,7.89555,7.89555,8.19029,0.0441494,0.0472639,1,1
1761391016,8.01876,8.01876,8.31855,0.0519018,0.0555624,1,1
1761691018,8.00565,8.00565,8.30485,0.0565162,0.0605023,1,1
1762191022,8.13688,8.13688,8.44044,0.0668805,0.0715955,1,1
1762291025,8.07473,8.07473,8.37643,0.0691537,0.0740308,1,1
1762591067,8.12588,8.12588,8.4292,0.0814607,0.0872043,1,1
1763091019,7.95031,7.95031,8.24706,0.0974466,0.104318,1,1
1763191044,7.82851,7.82851,8.12093,0.10186,0.109042,1,1
1763591027,7.95273,7.95273,8.24959,0.118148,0.126478,1,1
1763691018,8.0865,8.0865,8.38882,0.122139,0.13075,1,1
1763991018,8.0308,8.0308,8.33081,0.136586,0.146213,1,1
1764491018,8.00214,8.00214,8.30149,0.160621,0.171944,1,1
1764991145,8.02051,8.02051,8.3198,0.185142,0.198188,1,1
1765091110,8.1413,8.1413,8.44518,0.191316,0.204797,1,1
1765391675,8.0742,8.0742,8.37597,0.201115,0.215289,1,1
1765891155,8.02179,8.02179,8.32163,0.225745,0.241651,1,1
1765991053,7.98797,7.98797,8.28646,0.23095,0.247222,1,1
1766291018,7.95345,7.95345,8.25032,0.243825,0.261002,1,1
1766791083,7.91433,7.91433,8.20998,0.264134,0.282739,1,1
1767391026,8.06639,8.06639,8.36797,0.285572,0.305684,1,1
1767691020,7.95551,7.95551,8.25255,0.295454,0.316261,1,1
1768191050,8.01537,8.01537,8.31525,0.309843,0.33166,1,1
1768291020,7.98665,7.98665,8.2851,0.313028,0.335073,1,1
1768591016,8.0862,8.0862,8.38804,0.32172,0.344371,1,1
1768791018,8.11247,8.11247,8.41539,0.328256,0.351363,1,1
1769091016,7.93858,7.93858,8.23479,0.334577,0.358131,1,1
1769591017,7.89324,7.89324,8.18793,0.347773,0.372259,1,1
1769691018,7.91197,7.91197,8.2081,0.350058,0.374709,1,1
1769991017,8.08797,8.08797,8.39007,0.359282,0.384576,1,1
1770491020,7.98716,7.98716,8.28602,0.372195,0.398397,1,1
1770591016,7.94942,7.94942,8.24622,0.372841,0.399081,1,1
1770891040,7.97663,7.97663,8.27463,0.383248,0.410225,1,1
1771091040,7.91648,7.91648,8.21267,0.387078,0.41432,1,1
1771391067,7.95372,7.95372,8.25099,0.39432,0.422076,1,1
1771891298,7.73657,7.73657,8.02584,0.406101,0.434687,1,1
1772391050,7.8195,7.8195,8.11168,0.418177,0.447617,1,1
1772491022,7.75397,7.75397,8.04436,0.420867,0.450496,1,1
1772791018,7.99856,7.99856,8.29746,0.427926,0.458047,1,1
1773291021,8.0074,8.0074,8.30794,0.436672,0.467408,1,1
1773791021,8.11085,8.11085,8.4141,0.441785,0.472887,1,1
1773891022,8.07024,8.07024,8.37218,0.442514,0.473656,1,1
1774191019,7.86526,7.86526,8.16105,0.445367,0.476707,1,1
1774391021,7.91697,7.91697,8.21312,0.447673,0.479171,1,1
1774691018,8.01558,8.01558,8.31673,0.441283,0.472332,1,1
1774791021,7.96591,7.96591,8.26391,0.44532,0.476654,1,1
1775091042,8.04744,8.04744,8.34977,0.442335,0.473449,1,1
1775291016,7.95761,7.95761,8.25633,0.439975,0.470923,1,1
1775591017,8.06065,8.06065,8.36352,0.440533,0.471513,1,1
1776091104,8.11051,8.11051,8.41352,0.431279,0.461604,1,1
1776191019,8.04694,8.04694,8.34766,0.431203,0.461528,1,1
1776491120,7.84512,7.84512,8.1383,0.427563,0.457634,1,1
1776991016,8.18664,8.18664,8.49259,0.42272,0.452439,1,1
1777091016,8.14851,8.14851,8.4547,0.423247,0.453006,1,1
1777391036,8.10913,8.10913,8.41367,0.416273,0.445537,1,1
1777891055,8.10938,8.10938,8.41418,0.412746,0.441754,1,1
1778391319,7.98782,7.98782,8.28747,0.402092,0.430353,1,1
1778491157,8.08718,8.08718,8.3905,0.398038,0.426007,1,1
1778791070,7.86058,7.86058,8.15561,0.390997,0.418469,1,1
1779291020,8.03603,8.03603,8.33769,0.380437,0.40716,1,1
1779391021,8.05374,8.05374,8.35636,0.379197,0.405838,1,1
1779691022,8.08638,8.08638,8.38986,0.374812,0.40114,1,1
1780191020,7.8595,7.8595,8.15454,0.365164,0.390814,1,1
1780291023,7.83224,7.83224,8.12585,0.364098,0.389671,1,1
1780691016,8.04606,8.04606,8.3478,0.357427,0.382526,1,1
1780791074,8.04475,8.04475,8.34669,0.357176,0.382259,1,1
1781091017,7.94318,7.94318,8.24131,0.351963,0.376679,1,1
1781691017,8.03685,8.03685,8.33861,0.346805,0.371158,1,1
1781991019,8.05136,8.05136,8.35364,0.343893,0.368037,1,1
1782591020,7.89957,7.89957,8.19608,0.336355,0.359965,1,1
1782891026,8.05179,8.05179,8.35399,0.334373,0.357842,1,1
1783391022,8.18796,8.18796,8.49527,0.331434,0.354696,1,1
1783491040,8.1758,8.1758,8.48261,0.330728,0.353938,1,1
1783791017,8.05496,8.05496,8.35691,0.327397,0.350375,1,1
1784291593,7.97656,7.97656,8.27558,0.326882,0.349815,1,1
1784791151,7.8667,7.8667,8.16201,0.31986,0.342308,1,1
1784891364,7.87591,7.87591,8.17125,0.32164,0.344203,1,1
1785191018,7.96634,7.96634,8.26515,0.318156,0.340476,1,1
1785391017,7.94133,7.94133,8.23958,0.317429,0.339697,1,1
1785691018,7.95347,7.95347,8.25171,0.319521,0.341938,1,1
1786191075,8.0946,8.0946,8.39841,0.317025,0.339263,1,1
1786291018,8.03043,8.03043,8.33162,0.317955,0.340257,1,1
1786591017,8.12471,8.12471,8.42972,0.317265,0.339521,1,1
1787091025,8.16937,8.16937,8.47581,0.320646,0.343132,1,1
1787191042,8.18676,8.18676,8.49416,0.322383,0.344994,1,1
1787991016,7.93195,7.93195,8.2295,0.327376,0.350337,1,1
1788491016,7.92392,7.92392,8.22123,0.32967,0.352788,1,1
1788591071,7.95738,7.95738,8.25614,0.331838,0.355114,1,1
1788891016,8.12804,8.12804,8.43326,0.333327,0.356701,1,1
1789391017,7.90564,7.90564,8.20237,0.339598,0.363402,1,1
1789891043,8.05663,8.05663,8.35944,0.340364,0.364229,1,1
1789991017,8.02694,8.02694,8.32824,0.341456,0.365394,1,1
1790291061,7.77896,7.77896,8.07073,0.341454,0.365388,1,1
1790891199,8.07588,8.07588,8.37903,0.343317,0.367379,1,1
1791191033,8.18669,8.18669,8.4942,0.345555,0.369781,1,1
1791691249,7.85483,7.85483,8.14955,0.342461,0.366468,1,1
1792291019,8.0956,8.0956,8.39996,0.35156,0.376209,1,1
1792591016,8.15718,8.15718,8.46379,0.358315,0.383438,1,1
1793091020,8.13114,8.13114,8.43676,0.377748,0.40424,1,1
1793191016,8.18444,8.18444,8.49199,0.373803,0.400017,1,1
1793491030,8.22162,8.22162,8.53059,0.37797,0.404477,1,1
1793691019,8.06056,8.06056,8.3637,0.367335,0.393095,1,1
1793991018,8.11026,8.11026,8.41513,0.386795,0.413923,1,1
1794491028,8.03441,8.03441,8.33678,0.387123,0.41427,1,1
1794591017,8.111,8.111,8.41617,0.387134,0.414274,1,1
1794891016,8.13967,8.13967,8.44573,0.406697,0.435207,1,1
1795091143,8.12675,8.12675,8.43286,0.416384,0.445577,1,1
1795391021,7.9339,7.9339,8.23248,0.406542,0.435048,1,1
1795891018,8.1349,8.1349,8.44106,0.426858,0.456773,1,1
1795991019,8.02447,8.02447,8.32627,0.417106,0.446345,1,1
1796391016,8.18151,8.18151,8.48948,0.435059,0.465553,1,1
1796991351,8.12618,8.12618,8.43163,0.438306,0.46903,1,1
1797291235,8.03653,8.03653,8.33841,0.461627,0.49398,1,1
1797791018,8.25991,8.25991,8.57046,0.466914,0.499627,1,1
1797891040,8.19113,8.19113,8.49934,0.464982,0.497571,1,1
1798191040,8.26946,8.26946,8.58095,0.478973,0.512534,1,1
1798691040,7.94598,7.94598,8.24442,0.484464,0.518377,1,1
1799091021,8.20878,8.20878,8.51671,0.465939,0.498547,1,1
1799291020,8.08049,8.08049,8.38386,0.449301,0.480745,1,1
1799591016,7.99693,7.99693,8.29708,0.429401,0.459445,1,1
1800091032,8.02347,8.02347,8.32458,0.387686,0.414805,1,1
1800191017,7.97318,7.97318,8.27251,0.380473,0.407093,1,1
1800491016,8.01258,8.01258,8.31331,0.359817,0.384985,1,1
1800991014,8.07355,8.07355,8.37667,0.328777,0.351773,1,1
1801391117,7.9824,7.9824,8.28331,0.306396,0.327824,1,1
1801591018,7.91314,7.91314,8.21011,0.296207,0.316925,1,1
1801891018,7.99057,7.99057,8.29051,0.280909,0.300554,1,1
1803291498,8.01976,8.01976,8.32066,0.224372,0.240059,1,1
1803791223,8.04894,8.04894,8.35236,0.211561,0.22635,1,1
1804191018,7.93757,7.93757,8.23713,0.204342,0.218625,1,1
1804391088,7.89954,7.89954,8.1974,0.200799,0.214836,1,1
1804691021,7.99429,7.99429,8.29428,0.19786,0.211686,1,1
1805191028,7.98458,7.98458,8.28561,0.195531,0.209196,1,1
1805691052,8.0889,8.0889,8.39401,0.196204,0.209913,1,1
1805791018,7.97048,7.97048,8.27104,0.19755,0.211353,1,1
1806091028,7.9417,7.9417,8.23958,0.195784,0.209463,1,1
1806591018,7.99264,7.99264,8.29265,0.201634,0.21572,1,1
1806691017,8.05873,8.05873,8.3626,0.203519,0.21774,1,1
1806991022,8.06006,8.06006,8.36398,0.206625,0.221062,1,1
1807491084,8.10669,8.10669,8.41105,0.212896,0.22777,1,1
1808091018,8.02604,8.02604,8.32831,0.22073,0.236142,1,1
1808391017,8.17784,8.17784,8.48584,0.226982,0.242834,1,1
1808891016,8.04226,8.04226,8.34506,0.232566,0.248804,1,1
1808991016,8.14115,8.14115,8.44816,0.235776,0.252244,1,1
1809291635,8.24085,8.24085,8.55166,0.241625,0.258501,1,1
1809791372,8.09815,8.09815,8.40345,0.248664,0.266025,1,1
1809891243,8.05241,8.05241,8.35565,0.250738,0.268243,1,1
1810191019,7.78364,7.78364,8.07706,0.25323,0.270908,1,1
1810391026,7.86955,7.86955,8.16628,0.256091,0.273967,1,1
1810691020,7.75075,7.75075,8.04308,0.260417,0.278597,1,1
1811191018,8.09681,8.09681,8.40215,0.26696,0.285594,1,1
1811291032,8.1115,8.1115,8.41737,0.268751,0.287512,1,1
1811591021,8.13945,8.13945,8.44614,0.269764,0.288598,1,1
1811791018,8.06886,8.06886,8.37337,0.275014,0.294212,1,1
1812091018,8.05222,8.05222,8.35594,0.28342,0.303211,1,1
1812491018,8.15658,8.15658,8.46423,0.293017,0.313479,1,1
1812691023,7.98827,7.98827,8.28975,0.297642,0.318425,1,1
1812991017,8.1126,8.1126,8.41839,0.308483,0.330024,1,1
1813491027,8.13735,8.13735,8.44476,0.324934,0.347615,1,1
1813591018,8.18174,8.18174,8.49051,0.326284,0.349062,1,1
1813891016,8.05151,8.05151,8.35559,0.33691,0.360436,1,1
1814391019,8.03774,8.03774,8.34083,0.348787,0.373138,1,1
1814991020,8.0094,8.0094,8.31164,0.369696,0.395509,1,1
1815291086,8.14799,8.14799,8.45612,0.379471,0.405968,1,1
1815791353,8.00747,8.00747,8.30987,0.390362,0.417608,1,1
1815891469,8.00266,8.00266,8.3047,0.392338,0.419728,1,1
1816391021,8.06574,8.06574,8.37041,0.399254,0.427126,1,1
1816691019,8.16376,8.16376,8.47236,0.409624,0.438223,1,1
1817191043,8.20149,8.20149,8.51091,0.414741,0.443679,1,1
1817591048,8.12503,8.12503,8.43218,0.419141,0.448392,1,1
1817791021,8.06851,8.06851,8.37296,0.418943,0.448179,1,1
1818091023,8.26726,8.26726,8.579,0.419775,0.449055,1,1
1818491028,8.1614,8.1614,8.46909,0.41782,0.446945,1,1
1818691017,8.18685,8.18685,8.49671,0.411832,0.440542,1,1
1818991017,8.06962,8.06962,8.37519,0.402426,0.430478,1,1
1819491044,8.20671,8.20671,8.51785,0.384193,0.410971,1,1
1819891134,7.99613,7.99613,8.29756,0.368584,0.394267,1,1
1820091020,8.07629,8.07629,8.38211,0.360657,0.385787,1,1
1820391018,8.03423,8.03423,8.33856,0.349245,0.373577,1,1
1820891040,8.03398,8.03398,8.33815,0.333549,0.356789,1,1
1820991016,8.03549,8.03549,8.33944,0.328657,0.351558,1,1
1821291018,8.02662,8.02662,8.33085,0.32435,0.346947,1,1
1821791727,8.25879,8.25879,8.57173,0.313309,0.33514,1,1
1822291162,8.03391,8.03391,8.3382,0.30383,0.324992,1,1
1822391178,7.97655,7.97655,8.27831,0.303577,0.324724,1,1
1822691040,7.93146,7.93146,8.2316,0.298659,0.319457,1,1
1823191016,7.958,7.958,8.25926,0.293132,0.313544,1,1
1823291029,7.87916,7.87916,8.17772,0.292598,0.31298,1,1
1823591017,7.95662,7.95662,8.25785,0.288699,0.30881,1,1
1824091018,8.30845,8.30845,8.62284,0.288328,0.308409,1,1
1824491017,8.2353,8.2353,8.54725,0.288021,0.308079,1,1
1824691016,8.19701,8.19701,8.50741,0.288543,0.308638,1,1
1824991018,8.04585,8.04585,8.3505,0.288317,0.308392,1,1
1825491016,7.95262,7.95262,8.25397,0.289772,0.309943,1,1
1825591017,7.99979,7.99979,8.30231,0.290125,0.31032,1,1
1825891029,7.97413,7.97413,8.27619,0.286727,0.306683,1,1
1826091075,8.10131,8.10131,8.40771,0.287807,0.307838,1,1
1826391097,8.08034,8.08034,8.38642,0.287204,0.307195,1,1
1826491017,8.02557,8.02557,8.32974,0.28766,0.30768,1,1
1826791022,8.09412,8.09412,8.40057,0.290653,0.310882,1,1
1827391016,7.91496,7.91496,8.21444,0.289687,0.309849,1,1
1827491016,7.91974,7.91974,8.21989,0.28669,0.306636,1,1
1827791102,8.09072,8.09072,8.39708,0.287996,0.308036,1,1
1828291465,6.99647,6.99647,7.26123,0.289241,0.309359,1,1
1828391196,6.59494,6.59494,6.84449,0.289736,0.309889,1,1
1828691236,5.19724,5.19724,5.39393,0.287234,0.307213,1,1
1829191019,4.32377,4.32377,4.48734,0.281788,0.301381,1,1
1829391081,3.82043,3.82043,3.96512,0.281378,0.300941,1,1
1829691113,3.87186,3.87186,4.01823,0.276515,0.29574,1,1
1830191017,2.94441,2.94441,3.05578,0.268311,0.286964,1,1
1830291017,2.96717,2.96717,3.0795,0.266339,0.284852,1,1
1830591047,2.95531,2.95531,3.06707,0.261253,0.279413,1,1
1831091017,2.84876,2.84876,2.95662,0.253601,0.271225,1,1
1831191016,2.88268,2.88268,2.99172,0.251973,0.269487,1,1
1831591020,2.78809,2.78809,2.89351,0.246531,0.263658,1,1
1831691018,2.69983,2.69983,2.80192,0.245777,0.262854,1,1
1831991017,2.52576,2.52576,2.62119,0.242876,0.259751,1,1
1832491057,2.16575,2.16575,2.24756,0.239211,0.255829,1,1
1832591039,1.97883,1.97883,2.05373,0.238401,0.254963,1,1
1832891019,2.09318,2.09318,2.17224,0.235493,0.251853,1,1
1833391030,2.06479,2.06479,2.14288,0.231889,0.247997,1,1
1833791016,2.28635,2.28635,2.37279,0.231057,0.247106,1,1
1833991149,2.40211,2.40211,2.49295,0.231168,0.247223,1,1
1834291589,1.90458,1.90458,1.97658,0.230811,0.246843,1,1
1834791167,2.07675,2.07675,2.1553,0.231696,0.24779,1,1
1834891095,1.74799,1.74799,1.81408,0.232343,0.248477,1,1
1835191216,1.48893,1.48893,1.54524,0.234251,0.250518,1,1
1835391019,2.12638,2.12638,2.20713,0.235486,0.251836,1,1
1835691055,2.13364,2.13364,2.2143,0.236636,0.253066,1,1
1835791019,2.16728,2.16728,2.2496,0.236885,0.253336,1,1
1836191024,2.08319,2.08319,2.16198,0.238967,0.255558,1,1
1836291017,2.14804,2.14804,2.22967,0.239723,0.256366,1,1
1836591018,2.21575,2.21575,2.29949,0.24202,0.258818,1,1
1837091068,1.96826,1.96826,2.04296,0.242024,0.258824,1,1
1837291017,1.58305,1.58305,1.64289,0.243024,0.259893,1,1
1837591016,1.92701,1.92701,1.99979,0.244632,0.261608,1,1
1838091059,2.0165,2.0165,2.09307,0.248264,0.265492,1,1
1838191017,2.32489,2.32489,2.4131,0.248457,0.265701,1,1
1838491017,1.85905,1.85905,1.9294,0.250036,0.267388,1,1
1838991019,1.56347,1.56347,1.62283,0.251877,0.269355,1,1
1839491016,2.30673,2.30673,2.39435,0.254194,0.271828,1,1
1839591017,2.33975,2.33975,2.42858,0.254443,0.272094,1,1
1839891018,1.93437,1.93437,2.00783,0.254899,0.272587,1,1
1840391081,2.01465,2.01465,2.09105,0.258017,0.275914,1,1
1840491050,1.88,1.88,1.9513,0.259309,0.277299,1,1
1840791338,2.02117,2.02117,2.09786,0.262267,0.280456,1,1
1841291058,2.17275,2.17275,2.25521,0.26567,0.284095,1,1
1841391019,2.3954,2.3954,2.486,0.266485,0.284971,1,1
1841691018,2.60004,2.60004,2.69875,0.268103,0.286703,1,1
1841891084,2.04182,2.04182,2.11933,0.270215,0.288958,1,1
1842191018,1.67194,1.67194,1.73542,0.273698,0.292682,1,1
