timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1581860132,15.7292,15.6059,92.6173,92.647,0.0,40703.6,0.540732,1.07652,nan,4,3.90148,3.90148,3.90148,3.90148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581870130,15.525,15.6051,92.6466,92.6469,0.0,40703.8,0.540424,1.07657,nan,4,3.90128,3.90128,3.90128,3.90128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581880185,15.6654,15.6057,92.6173,92.6464,0.0,40704.1,0.540654,1.07653,nan,4,3.90142,3.90142,3.90142,3.90142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581890117,15.576,15.6054,92.6759,92.6469,0.0,40704.4,0.540541,1.07655,nan,4,3.90135,3.90135,3.90135,3.90135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581900111,15.5633,15.605,92.6759,92.6475,0.0,40704.6,0.54038,1.07658,nan,4,3.90125,3.90125,3.90125,3.90125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582191131,15.6526,15.6028,92.6466,92.6507,0.0,40712.1,0.53954,1.07673,nan,4,3.9007,3.9007,3.9007,3.9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582201053,15.6399,15.6032,92.6759,92.6512,0.0,40712.3,0.539681,1.0767,nan,4,3.90079,3.90079,3.90079,3.90079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582210879,15.576,15.6029,92.6173,92.6505,0.0,40712.6,0.539577,1.07672,nan,4,3.90073,3.90073,3.90073,3.90073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582221078,15.4867,15.6018,92.6466,92.6504,0.0,40712.9,0.539135,1.0768,nan,4,3.90044,3.90044,3.90044,3.90044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582230800,15.4739,15.6005,92.6173,92.6498,0.0,40713.1,0.538648,1.07689,nan,4,3.90012,3.90012,3.90012,3.90012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582241081,15.5505,15.6,92.6759,92.6503,0.0,40713.4,0.538458,1.07692,nan,4,3.9,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582251078,15.5633,15.5996,92.6173,92.6496,0.0,40713.6,0.538318,1.07695,nan,4,3.89991,3.89991,3.89991,3.89991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582260928,15.6016,15.5996,92.6759,92.6502,0.0,40713.9,0.538325,1.07695,nan,4,3.89991,3.89991,3.89991,3.89991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1582270910,15.6909,15.6005,92.6759,92.6507,0.0,40714.1,0.538673,1.07688,nan,4,3.90014,3.90014,3.90014,3.90014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
