Format Version,1.0,
Take Name,MS010MPT004,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 12:58:56 +0100,
Total Frames In Take,7892,
Total Exported Frames,7892,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
170,1.416667,170,-0.743960,0.077658,-0.009503,-0.126266,0.188830,-0.223624
171,1.425000,171,-0.743631,0.077329,-0.009832,-0.126595,0.188830,-0.224282
172,1.433333,172,-0.743960,0.077658,-0.009832,-0.126595,0.188501,-0.223295
173,1.441667,173,-0.744618,0.078316,-0.009174,-0.126266,0.189159,-0.223624
174,1.450000,174,-0.745276,0.075356,-0.009832,-0.126595,0.189159,-0.223624
175,1.458333,175,-0.744289,0.077000,-0.009832,-0.126595,0.188830,-0.223624
176,1.466667,176,-0.743960,0.077329,-0.009503,-0.126595,0.188830,-0.223624
177,1.475000,177,-0.743631,0.077000,-0.009832,-0.126595,0.188830,-0.224282
178,1.483333,178,-0.743960,0.077329,-0.009503,-0.126266,0.188830,-0.224282
179,1.491667,179,-0.745605,0.075685,-0.009503,-0.126266,0.189488,-0.223953
180,1.500000,180,-0.745605,0.076342,-0.009174,-0.126266,0.189488,-0.223624
181,1.508333,181,-0.744289,0.076671,-0.009503,-0.126595,0.188501,-0.223953
182,1.516667,182,-0.743302,0.076342,-0.010161,-0.126266,0.188501,-0.223624
183,1.525000,183,-0.743631,0.077329,-0.009503,-0.126266,0.188501,-0.223624
184,1.533333,184,-0.744618,0.077329,-0.009174,-0.126924,0.189488,-0.223295
185,1.541667,185,-0.745276,0.076671,-0.009832,-0.126924,0.188830,-0.222966
186,1.550000,186,-0.744289,0.077329,-0.010161,-0.126595,0.188501,-0.223624
187,1.558333,187,-0.743631,0.077987,-0.010490,-0.126595,0.188501,-0.223953
188,1.566667,188,-0.743631,0.077329,-0.009174,-0.126595,0.188830,-0.223953
189,1.575000,189,-0.744947,0.076671,-0.009832,-0.126266,0.188830,-0.223624
190,1.583333,190,-0.745276,0.077000,-0.009503,-0.126595,0.188830,-0.223295
191,1.591667,191,-0.744618,0.077000,-0.009832,-0.126266,0.189488,-0.223624
192,1.600000,192,-0.744289,0.076014,-0.009503,-0.125937,0.188501,-0.223953
193,1.608333,193,-0.744618,0.078974,-0.009832,-0.126924,0.188501,-0.223953
194,1.616667,194,-0.744289,0.078645,-0.009832,-0.126595,0.189488,-0.223624
195,1.625000,195,-0.744947,0.078316,-0.009832,-0.126595,0.188830,-0.223624
196,1.633333,196,-0.744289,0.077329,-0.010161,-0.126595,0.188501,-0.223624
197,1.641667,197,-0.744289,0.078316,-0.010161,-0.126266,0.188830,-0.223295
