Format Version,1.0,
Take Name,MS010MPT008,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 13:16:21 +0100,
Total Frames In Take,23547,
Total Exported Frames,23547,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
228,1.900000,228,-0.753498,0.077329,-0.015752,-0.105874,0.219747,-0.232833
229,1.908333,229,-0.753827,0.072067,-0.014766,-0.109821,0.218103,-0.233491
230,1.916667,230,-0.754485,0.069764,-0.014437,-0.113439,0.216787,-0.237109
231,1.925000,231,-0.753498,0.067133,-0.012463,-0.115083,0.214814,-0.239083
232,1.933333,232,-0.753827,0.068120,-0.012134,-0.113439,0.216129,-0.238425
233,1.941667,233,-0.756459,0.069764,-0.010819,-0.112452,0.217774,-0.238425
234,1.950000,234,-0.760077,0.072067,-0.010161,-0.108505,0.220076,-0.235136
235,1.958333,235,-0.760734,0.075685,-0.008845,-0.103572,0.220076,-0.234149
236,1.966667,236,-0.758103,0.077658,-0.011477,-0.102256,0.221063,-0.232504
237,1.975000,237,-0.755472,0.078974,-0.013779,-0.102585,0.222379,-0.231847
238,1.983333,238,-0.755801,0.076671,-0.013779,-0.103243,0.221721,-0.233162
239,1.991667,239,-0.758103,0.071080,-0.013779,-0.108505,0.222708,-0.235136
240,2.000000,240,-0.760734,0.068449,-0.016081,-0.112123,0.225668,-0.237109
241,2.008333,241,-0.760077,0.065488,-0.018384,-0.115412,0.224352,-0.241056
242,2.016667,242,-0.756130,0.065160,-0.018713,-0.115083,0.222050,-0.240069
243,2.025000,243,-0.752512,0.068449,-0.020686,-0.113110,0.221392,-0.236780
244,2.033333,244,-0.753170,0.072724,-0.022988,-0.110150,0.224023,-0.232175
245,2.041667,245,-0.755143,0.075685,-0.020357,-0.107518,0.225339,-0.228557
246,2.050000,246,-0.757445,0.077000,-0.018055,-0.104887,0.223694,-0.230202
247,2.058333,247,-0.757445,0.076014,-0.018055,-0.101927,0.225010,-0.232504
248,2.066667,248,-0.758761,0.076671,-0.017068,-0.104229,0.225997,-0.233491
249,2.075000,249,-0.761063,0.073382,-0.016081,-0.106203,0.226983,-0.234478
250,2.083333,250,-0.760734,0.072067,-0.015095,-0.108176,0.225668,-0.238096
251,2.091667,251,-0.757774,0.070093,-0.016410,-0.110808,0.224681,-0.239740
252,2.100000,252,-0.754485,0.069106,-0.018055,-0.112452,0.224352,-0.239411
253,2.108333,253,-0.755472,0.069106,-0.017726,-0.112781,0.224023,-0.239083
254,2.116667,254,-0.757116,0.071080,-0.018384,-0.111465,0.225339,-0.234807
255,2.125000,255,-0.757116,0.073382,-0.019370,-0.109163,0.225010,-0.232504
256,2.133333,256,-0.753170,0.073711,-0.020357,-0.105874,0.224023,-0.230860
257,2.141667,257,-0.748894,0.075027,-0.021673,-0.105545,0.222050,-0.229873
258,2.150000,258,-0.748236,0.074369,-0.022988,-0.105216,0.222708,-0.229873
259,2.158333,259,-0.752512,0.072396,-0.021344,-0.108176,0.224681,-0.232833
260,2.166667,260,-0.759090,0.070422,-0.019042,-0.110150,0.226655,-0.237109
261,2.175000,261,-0.764024,0.068449,-0.017068,-0.112123,0.228299,-0.240069
262,2.183333,262,-0.763366,0.068120,-0.017068,-0.112123,0.227970,-0.241385
263,2.191667,263,-0.760734,0.069435,-0.017397,-0.111794,0.225668,-0.241056
264,2.200000,264,-0.758103,0.070093,-0.016739,-0.109821,0.224681,-0.237109
265,2.208333,265,-0.758432,0.073711,-0.016410,-0.107847,0.225010,-0.232504
266,2.216667,266,-0.759748,0.075356,-0.016410,-0.104229,0.224352,-0.231189
267,2.225000,267,-0.759090,0.077329,-0.015424,-0.103900,0.222379,-0.231189
268,2.233333,268,-0.757774,0.075685,-0.016081,-0.105545,0.221721,-0.229873
269,2.241667,269,-0.757774,0.073382,-0.015752,-0.106861,0.220405,-0.232175
270,2.250000,270,-0.757445,0.069106,-0.015424,-0.112123,0.219418,-0.234478
271,2.258333,271,-0.755143,0.069106,-0.015752,-0.112123,0.220405,-0.236451
272,2.266667,272,-0.755801,0.069764,-0.016081,-0.111136,0.220405,-0.237767
273,2.275000,273,-0.758103,0.069764,-0.014437,-0.109821,0.221392,-0.238754
274,2.283333,274,-0.761063,0.071080,-0.014766,-0.107518,0.224352,-0.236780
275,2.291667,275,-0.762379,0.073711,-0.014437,-0.106861,0.224023,-0.235793
276,2.300000,276,-0.761063,0.074369,-0.016081,-0.105874,0.225997,-0.233162
277,2.308333,277,-0.759419,0.075027,-0.016739,-0.104887,0.225668,-0.234149
278,2.316667,278,-0.760406,0.074369,-0.016739,-0.106532,0.225668,-0.233162
279,2.325000,279,-0.763037,0.074040,-0.016081,-0.107518,0.225668,-0.234807
280,2.333333,280,-0.761392,0.071738,-0.016081,-0.109163,0.226326,-0.235793
281,2.341667,281,-0.756788,0.071409,-0.019370,-0.111465,0.224681,-0.235793
282,2.350000,282,-0.751854,0.069435,-0.021015,-0.112452,0.223365,-0.235465
283,2.358333,283,-0.750209,0.071080,-0.020357,-0.111465,0.221392,-0.235793
284,2.366667,284,-0.752183,0.071080,-0.021015,-0.109821,0.223365,-0.234478
285,2.375000,285,-0.756130,0.072724,-0.018713,-0.108834,0.225339,-0.233491
286,2.383333,286,-0.760406,0.073711,-0.017397,-0.105874,0.225668,-0.233820
287,2.391667,287,-0.759419,0.073711,-0.016739,-0.106861,0.225668,-0.233820
288,2.400000,288,-0.759419,0.073053,-0.017068,-0.106203,0.226655,-0.234807
289,2.408333,289,-0.759748,0.072067,-0.015095,-0.106861,0.225997,-0.235465
290,2.416667,290,-0.760734,0.071080,-0.015095,-0.108505,0.225339,-0.236122
291,2.425000,291,-0.760406,0.069764,-0.014766,-0.107190,0.225010,-0.238425
292,2.433333,292,-0.758432,0.070422,-0.015424,-0.108505,0.224352,-0.236451
293,2.441667,293,-0.756130,0.071080,-0.016739,-0.107190,0.223036,-0.235465
294,2.450000,294,-0.754814,0.071738,-0.018384,-0.107190,0.221721,-0.234149
295,2.458333,295,-0.753827,0.073382,-0.020028,-0.108505,0.222050,-0.232833
296,2.466667,296,-0.752841,0.073382,-0.019699,-0.110808,0.221721,-0.230531
297,2.475000,297,-0.754156,0.073382,-0.019042,-0.109492,0.221721,-0.233820
298,2.483333,298,-0.754156,0.072724,-0.019370,-0.111465,0.223036,-0.233491
299,2.491667,299,-0.754814,0.069764,-0.020357,-0.111794,0.225339,-0.235793
300,2.500000,300,-0.756459,0.067791,-0.019042,-0.111465,0.225339,-0.237767
