Format Version,1.23,Take Name,MS010MPT005,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-03-25 01.00.26.982 PM,Total Frames in Take,9772,Total Exported Frames,9772,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Concorde_S,Concorde_S,Concorde_S,Concorde_S,Concorde_S,Concorde_S
,ID,"FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
116,0.966667,0.049083,0.010381,-0.030455,-0.019513,0.095040,0.001316
117,0.975000,0.044341,0.011032,-0.028570,-0.019515,0.095042,0.001308
118,0.983333,0.036435,0.007725,-0.032986,-0.019522,0.095035,0.001310
119,0.991667,0.047763,0.023483,-0.032263,-0.019523,0.095030,0.001307
120,1.000000,0.047552,0.019405,-0.033767,-0.019518,0.095040,0.001311
121,1.008333,0.047585,0.015188,-0.031431,-0.019518,0.095050,0.001320
122,1.016667,0.043779,0.017091,-0.033373,-0.019518,0.095047,0.001336
123,1.025000,0.042379,0.014491,-0.031887,-0.019523,0.095042,0.001325
124,1.033333,0.042920,0.011900,-0.030917,-0.019518,0.095031,0.001328
125,1.041667,0.044139,0.015682,-0.034644,-0.019518,0.095040,0.001318
126,1.050000,0.049350,0.011751,-0.029525,-0.019522,0.095036,0.001321
127,1.058333,0.048049,0.015703,-0.033744,-0.019519,0.095042,0.001321
128,1.066667,0.033696,0.014157,-0.028701,-0.019513,0.095035,0.001320
129,1.075000,0.046864,0.012800,-0.031210,-0.019522,0.095032,0.001319
130,1.083333,0.045523,0.011743,-0.031241,-0.019523,0.095028,0.001323
131,1.091667,0.050249,0.012019,-0.034000,-0.019517,0.095031,0.001313
132,1.100000,0.044878,0.010722,-0.038868,-0.019510,0.095031,0.001306
133,1.108333,0.044010,0.016574,-0.029041,-0.019517,0.095038,0.001311
134,1.116667,0.043349,0.010877,-0.038017,-0.019519,0.095034,0.001315
135,1.125000,0.047040,0.012691,-0.032749,-0.019511,0.095029,0.001319
136,1.133333,0.039932,0.015399,-0.030286,-0.019518,0.095028,0.001306
137,1.141667,0.046446,0.010610,-0.035086,-0.019524,0.095033,0.001306
138,1.150000,0.043385,0.012901,-0.034926,-0.019530,0.095022,0.001318
139,1.158333,0.043017,0.023081,-0.035075,-0.019512,0.095025,0.001325
140,1.166667,0.043560,0.006036,-0.035547,-0.019510,0.095028,0.001320
141,1.175000,0.044266,0.010314,-0.030399,-0.019524,0.095043,0.001313
142,1.183333,0.044078,0.012394,-0.030910,-0.019529,0.095035,0.001323
143,1.191667,0.043120,0.015559,-0.033343,-0.019521,0.095034,0.001320
144,1.200000,0.047302,0.014772,-0.030666,-0.019522,0.095040,0.001322
145,1.208333,0.047125,0.016691,-0.029688,-0.019525,0.095037,0.001325
146,1.216667,0.042530,0.009674,-0.030893,-0.019519,0.095041,0.001330
147,1.225000,0.045596,0.008260,-0.029783,-0.019523,0.095042,0.001336
148,1.233333,0.039001,0.012938,-0.029773,-0.019523,0.095038,0.001330
149,1.241667,0.048302,0.009931,-0.030643,-0.019519,0.095038,0.001325
150,1.250000,0.045028,0.010510,-0.034479,-0.019518,0.095042,0.001318
151,1.258333,0.042030,0.008731,-0.027434,-0.019528,0.095048,0.001332
152,1.266667,0.046664,0.010999,-0.027847,-0.019523,0.095048,0.001339
153,1.275000,0.051581,0.010014,-0.033455,-0.019522,0.095054,0.001339
154,1.283333,0.045735,0.010009,-0.032095,-0.019525,0.095050,0.001340
155,1.291667,0.046363,0.012309,-0.032186,-0.019506,0.095035,0.001337
156,1.300000,0.043084,0.013399,-0.025525,-0.019519,0.095042,0.001334
157,1.308333,0.044755,0.014328,-0.029831,-0.019513,0.095039,0.001329
158,1.316667,0.042214,0.012856,-0.030602,-0.019509,0.095042,0.001330
159,1.325000,0.046756,0.019268,-0.035063,-0.019529,0.095031,0.001336
160,1.333333,0.048080,0.012448,-0.029123,-0.019525,0.095035,0.001321
161,1.341667,0.043269,0.013497,-0.029084,-0.019511,0.095040,0.001317
162,1.350000,0.037086,0.015153,-0.036191,-0.019510,0.095036,0.001308
163,1.358333,0.043342,0.017812,-0.032790,-0.019523,0.095028,0.001312
164,1.366667,0.044763,0.017979,-0.032120,-0.019513,0.095028,0.001319
165,1.375000,0.041188,0.002196,-0.036590,-0.019531,0.095030,0.001304
166,1.383333,0.036931,0.013433,-0.032275,-0.019527,0.095031,0.001331
167,1.391667,0.042524,0.015918,-0.028627,-0.019520,0.095025,0.001327
168,1.400000,0.049484,0.011891,-0.037364,-0.019515,0.095030,0.001328
169,1.408333,0.044809,0.010389,-0.038150,-0.019519,0.095024,0.001330
170,1.416667,0.045741,0.009064,-0.035370,-0.019519,0.095030,0.001321
171,1.425000,0.040337,0.010211,-0.036406,-0.019526,0.095031,0.001332
172,1.433333,0.051569,-0.013909,-0.104082,-0.019610,0.095129,0.001271
173,1.441667,0.037366,0.013683,-0.033637,-0.019516,0.095029,0.001325
174,1.450000,0.043113,0.013306,-0.035209,-0.019519,0.095025,0.001319
175,1.458333,0.044343,0.008069,-0.030852,-0.019530,0.095030,0.001326
176,1.466667,0.050377,0.012194,-0.034048,-0.019525,0.095028,0.001335
177,1.475000,0.039370,0.011633,-0.033233,-0.019525,0.095037,0.001331
178,1.483333,0.044695,0.011780,-0.036234,-0.019519,0.095022,0.001341
179,1.491667,0.042341,0.010643,-0.035470,-0.019512,0.095010,0.001335
180,1.500000,0.048239,0.009144,-0.042078,-0.019514,0.095012,0.001336
181,1.508333,0.042405,0.015584,-0.033903,-0.019517,0.095018,0.001346
182,1.516667,0.042694,0.012347,-0.031188,-0.019519,0.095032,0.001342
183,1.525000,0.045105,-0.019159,-0.106694,-0.019599,0.095124,0.001283
184,1.533333,0.050864,-0.029968,-0.104250,-0.019596,0.095125,0.001273
185,1.541667,0.038552,0.007616,-0.030961,-0.019510,0.095026,0.001358
186,1.550000,0.037024,0.016591,-0.038136,-0.019498,0.095036,0.001349
187,1.558333,0.037990,0.013094,-0.034504,-0.019505,0.095023,0.001336
188,1.566667,0.038785,0.013246,-0.035266,-0.019512,0.095030,0.001320
189,1.575000,0.044290,0.011454,-0.028993,-0.019517,0.095025,0.001315
190,1.583333,0.040196,0.015077,-0.034590,-0.019508,0.095019,0.001316
191,1.591667,0.037605,0.014039,-0.031386,-0.019519,0.095023,0.001318
192,1.600000,0.039993,0.017412,-0.032618,-0.019506,0.095038,0.001329
193,1.608333,0.055327,-0.019207,-0.107655,-0.019596,0.095128,0.001266
194,1.616667,0.041424,0.011340,-0.030696,-0.019532,0.095034,0.001333
195,1.625000,0.045263,0.012040,-0.032032,-0.019506,0.095038,0.001325
196,1.633333,0.036857,0.006910,-0.030834,-0.019512,0.095031,0.001337
197,1.641667,0.042081,0.014342,-0.032827,-0.019533,0.095039,0.001331
198,1.650000,0.040134,0.009428,-0.035284,-0.019518,0.095034,0.001330
199,1.658333,0.042268,0.012386,-0.031336,-0.019516,0.095037,0.001326
200,1.666667,0.045310,0.013079,-0.030177,-0.019519,0.095029,0.001326
201,1.675000,0.044727,0.014486,-0.031528,-0.019517,0.095035,0.001328
202,1.683333,0.046258,0.013126,-0.030457,-0.019510,0.095031,0.001332
203,1.691667,0.037500,0.011242,-0.027593,-0.019515,0.095024,0.001330
204,1.700000,0.044872,0.011515,-0.031510,-0.019513,0.095024,0.001333
