timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
15092665,16.457,16.5103,92.3829,92.4407,0.0,316.15,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15129459,16.3293,16.5081,92.4415,92.4419,0.0,317.095,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15141455,16.6357,16.5093,92.4122,92.4413,0.0,317.403,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15153449,16.3165,16.5074,92.4415,92.4413,0.0,317.711,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15165465,16.457,16.5069,92.4415,92.4413,0.0,318.02,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15177472,16.457,16.5064,92.4708,92.4419,0.0,318.328,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15189468,16.457,16.5059,92.4708,92.4425,0.0,318.636,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15201481,16.4825,16.5057,92.4415,92.4425,0.0,318.945,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15213488,16.6996,16.5076,92.4415,92.4425,0.0,319.253,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15225473,16.1889,16.5044,92.4708,92.443,0.0,319.561,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15237454,16.6612,16.506,92.4122,92.4424,0.0,319.868,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15249458,16.508,16.506,92.4415,92.4424,0.0,320.177,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15261455,16.6229,16.5072,92.4122,92.4418,0.0,320.485,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15273454,16.4697,16.5068,92.4708,92.4424,0.0,320.793,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15285456,16.5336,16.5071,92.4122,92.4418,0.0,321.101,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15370262,16.6357,16.5102,92.3829,92.4395,0.0,323.278,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15382264,16.3165,16.5083,92.4708,92.4401,0.0,323.587,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15394267,16.6612,16.5098,92.4122,92.4396,0.0,323.895,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15406265,16.5974,16.5107,92.4415,92.4396,0.0,324.203,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15418259,16.3038,16.5086,92.4415,92.4397,0.0,324.511,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15430299,16.2655,16.5062,92.4122,92.4391,0.0,324.82,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15442272,16.4059,16.5052,92.4708,92.4397,0.0,325.127,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15454268,16.3676,16.5038,92.4122,92.4392,0.0,325.435,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15466268,16.6357,16.5051,92.4122,92.4387,0.0,325.743,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15478263,16.5463,16.5055,92.3536,92.437,0.0,326.051,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15490261,16.2144,16.5026,92.4122,92.4365,0.0,326.359,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15503057,16.3676,16.5013,92.4122,92.436,0.0,326.688,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15515060,16.7762,16.504,92.4415,92.4361,0.0,326.996,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15527066,16.5208,16.5042,92.4415,92.4362,0.0,327.304,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15539065,16.5208,16.5043,92.4122,92.4357,0.0,327.612,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15551085,16.3676,16.503,92.4708,92.4364,0.0,327.921,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15563086,16.3548,16.5015,92.4415,92.4365,0.0,328.229,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15695873,16.6229,16.4976,92.4708,92.4398,0.0,331.639,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15707857,16.4697,16.4973,92.4708,92.4404,0.0,331.947,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15719856,16.4697,16.497,92.4122,92.4398,0.0,332.255,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15731859,16.4442,16.4965,92.5001,92.441,0.0,332.563,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15743863,16.508,16.4966,92.4415,92.441,0.0,332.872,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15755856,16.4953,16.4966,92.4708,92.4416,0.0,333.18,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15767857,16.6357,16.498,92.4415,92.4416,0.0,333.488,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15779875,16.4697,16.4977,92.4122,92.441,0.0,333.796,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15791868,16.3804,16.4965,92.4708,92.4416,0.0,334.104,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15803862,16.3804,16.4953,92.4708,92.4422,0.0,334.412,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15815866,16.3676,16.4941,92.4708,92.4428,0.0,334.721,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15827871,16.6485,16.4956,92.4708,92.4434,0.0,335.029,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15839875,16.4442,16.4951,92.4122,92.4427,0.0,335.337,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15851855,16.6612,16.4968,92.4122,92.4421,0.0,335.645,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15863858,16.674,16.4985,92.4415,92.4421,0.0,335.953,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16056674,16.5463,16.4969,92.4708,92.4419,0.0,340.904,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16068661,16.6612,16.4986,92.4122,92.4413,0.0,341.212,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16081473,16.508,16.4987,92.4122,92.4407,0.0,341.541,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16093460,16.6229,16.4999,92.4708,92.4413,0.0,341.849,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16105458,16.4697,16.4996,92.5001,92.4425,0.0,342.157,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16117461,16.3038,16.4976,92.4708,92.443,0.0,342.465,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16129461,16.6485,16.4992,92.4708,92.4436,0.0,342.773,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16141457,16.5463,16.4996,92.4708,92.4441,0.0,343.082,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16153458,16.4953,16.4996,92.4415,92.4441,0.0,343.39,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16165458,16.4442,16.499,92.4122,92.4435,0.0,343.698,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16177473,16.4442,16.4985,92.4415,92.4434,0.0,344.006,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16189473,16.8145,16.5016,92.4415,92.4434,0.0,344.314,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
